round_id,startup_id,city,round_date,announcement_date,year,fiscal_year,round_type,amount,currency,amount_inr_mn,valuation,valuation_currency,valuation_type,lead_investor_id,investor_ids,investor_count,new_or_existing,purpose,source_id,confidence,notes
R00976,S0248,Bengaluru,,2026-07-09,2026,FY26-27,seed (planned),,USD,,,,,,,0,unknown,Second funding round planned over next 4-5 months,SRC03199,MEDIUM,Founder Priyanka Singhal stated planning second funding round; details not yet disclosed
R00977,S0251,Delhi (batch says Bengaluru; press says Delhi),,,2026,FY26-27,undisclosed (life-sciences investment),200.0,INR,200.0,,,,,INV1373,1,initial (DERIVED),,SRC03214,,announcement_date stated loosely: May 18 2026
R00978,S0252,Bengaluru (IISc-incubated),,,2026,FY26-27,Series A (2nd tranche),420.0,INR,420.0,,,,,INV1374;INV1375;INV1376,3,initial (DERIVED),,SRC03217,,announcement_date stated loosely: Apr 27 2026
R00979,S0255,Bengaluru,,2022,2022,FY22-23,Series C,100.0,USD,7850.0,,,,INV0003;INV1358,INV0003;INV1358,4,all-new-investors (DERIVED),,SRC03225,,
R00980,S0255,Bengaluru,,,2026,FY26-27,acquisition,,USD,,,,,,,0,unknown,,SRC03224,,"Acquisition of RemitX forex assets, 32-branch network | announcement_date stated loosely: Sep 2026"
R00981,S0255,Bengaluru,,2016-01-20,2016,FY16-17,Seed,0.15,USD,12.9,,,,INV1377,INV1377,2,initial (DERIVED),,SRC03229,MEDIUM,
R00982,S0255,Bengaluru,,2016-07-19,2016,FY16-17,Seed,1.0,USD,86.0,,,,INV1377,INV1377,2,all-follow-on (DERIVED),,SRC03229,MEDIUM,
R00983,S0255,Bengaluru,,2018-01-09,2018,FY18-19,Series A,13.200648,USD,1135.26,,,,INV1377,INV1378;INV1379;INV1377;INV1380,5,mixed (DERIVED),,SRC03229,HIGH,
R00984,S0255,Bengaluru,,2019-07-09,2019,FY19-20,Series B,35.0,USD,3010.0,,,,INV1380,INV1377;INV1380;INV0158;INV1379,5,mixed (DERIVED),,SRC03236,HIGH,
R00985,S0255,Bengaluru,,2022-07-19,2022,FY22-23,Series C,30.0,USD,2355.0,,,,INV0226,INV0226,2,all-new-investors (DERIVED),,SRC03229,HIGH,
R00986,S0255,Bengaluru,,2023-10-20,2023,FY23-24,Series C,,USD,,,,,INV1381,INV1381,2,all-new-investors (DERIVED),,SRC03241,HIGH,
R00987,S0256,Bengaluru,,,,,Series A,15.0,USD,1285.5,,,,,,0,unknown,,SRC03269,,
R00988,S0256,Bengaluru,,2026,2026,FY26-27,aggregate,5120.0,INR,5120.0,,,,,,0,unknown,,SRC03258,,
R00989,S0256,Bengaluru,2019-02-11,2019-02-11,2019,FY19-20,Seed,,USD,,,,,,,0,initial (DERIVED),,SRC03265,MEDIUM,"First funding round Feb 11, 2019 per Tracxn; amount not disclosed"
R00990,S0256,Bengaluru,2021-10-01,2021-10-01,2021,FY21-22,Pre-Series A,,USD,,,,,INV1288,INV1288,2,all-new-investors (DERIVED),,SRC03259,HIGH,BPEP India led pre-Series A in October 2021 per Series A PR
R00991,S0256,Bengaluru,2022-02-07,2022-02-07,2022,FY22-23,Pre-Series A,5.0,USD,392.5,,,,INV1288;INV0491,INV1288;INV0491;INV0105,5,mixed (DERIVED),Expand footprint in Southeast Asia and accelerate product development,SRC03267,HIGH,$5M pre-Series A; also confirmed by TechPluto
R00992,S0256,Bengaluru,2023-08-30,2023-08-30,2023,FY23-24,Series A,15.0,USD,1242.0,,,,INV1288;INV1382,INV1288;INV1382;INV1055;INV1383;INV1384;INV1385;INV1386,9,mixed (DERIVED),Launch fleet of four high resolution optical and multispectral satellites by Q4 2025; accelerate pro,SRC03259,HIGH,"Also included participation from existing investors Force Ventures, Luckbox Ventures, IndigoEdge Adv"
R00993,S0256,Bengaluru,2024-04-02,2024-04-02,2024,FY24-25,Strategic Investment,,USD,,,,,INV1387,INV1387,2,all-new-investors (DERIVED),Accelerate product innovation with TransUnion in India; joint product development for agricultural f,SRC03260,HIGH,TransUnion (NYSE: TRU) took minority stake; amount not disclosed
R00994,S0256,Bengaluru,2026-06-11,2026-06-11,2026,FY26-27,Grant (Technology Adoption Fund),246.0,INR,246.0,,,,INV1388,INV1388,2,all-new-investors (DERIVED),Develop AI-powered Earth observation models using satellite and drone data,SRC03257,HIGH,₹24.6 crore grant from IN-SPACe Technology Adoption Fund; SatSure selected alongside Astrobase Space
R00995,S0256,Bengaluru,,2026-08-21,2026,FY26-27,Aggregate,28.9,USD,2514.3,,,,,,0,unknown,Total funding across all rounds,SRC03265,MEDIUM,"Tracxn: $28.9M over 12 rounds (3 Seed, 5 Early-Stage, 1 Debt, 3 Grant/prize money); first round Feb "
R00996,S0258,Bengaluru,,,,,late-stage (widely reported tranche),805.0,USD,68988.5,,,,,,0,initial (DERIVED),,SRC03284,,
R00997,S0258,Bengaluru,2022-04-01,2022-04-06,2022,FY22-23,Series J,805.0,USD,63192.5,5000.0,USD,post-money,INV0160,INV0160;INV1153;INV1391;INV1392;INV1393;INV0297,7,mixed (DERIVED),Deepen AI/ML and data science capabilities; expand local language platform,SRC03284,HIGH,
R00998,S0258,Bengaluru,2022-01-01,2022-01-01,2022,FY22-23,Series I,450.0,USD,35325.0,3100.0,USD,post-money,INV1394,INV1394;INV1395;INV0297;INV1396;INV0117;INV0256;INV0030;INV0323,9,mixed (DERIVED),Growth and platform expansion,SRC03293,MEDIUM,
R00999,S0258,Bengaluru,2022-01-01,2022-01-01,2022,FY22-23,Series I (CPPIB tranche),28.0,USD,2198.0,3100.0,USD,post-money,INV0160,INV0160,2,all-new-investors (DERIVED),General corporate purposes,SRC03293,HIGH,
R01000,S0258,Bengaluru,2024-02-07,2024-02-07,2024,FY24-25,Venture Debt,6.0,USD,502.2,,,,INV0371,INV0371,2,all-new-investors (DERIVED),Working capital,SRC03301,MEDIUM,
R01001,S0258,Bengaluru,2021-02-01,2021-02-01,2021,FY21-22,Series H,100.0,USD,7450.0,,,post-money,INV0323;INV0050,INV0323;INV0050,4,all-new-investors (DERIVED),Short video app Josh growth; creator ecosystem,SRC03302,MEDIUM,
R01002,S0258,Bengaluru,2020-04-01,2020-04-01,2020,FY20-21,Series G,,USD,,,,,INV1397;INV0401,INV1397;INV0401;INV1398;INV0014;INV1399,7,mixed (DERIVED),Platform growth,SRC03301,MEDIUM,
R01003,S0258,Bengaluru,2019-07-01,2019-07-01,2019,FY19-20,Series F,25.0,USD,2150.0,,,,INV0401;INV0014;INV0065,INV0401;INV0014;INV0065,6,all-new-investors (DERIVED),Growth,SRC03301,MEDIUM,
R01004,S0259,Kolkata,,,2026,FY26-27,debt,1850.0,INR,1850.0,,,,INV0109,,1,unknown,,SRC03307,,announcement_date stated loosely: Jul 2026
R01005,S0259,Kolkata,,,2025,FY25-26,bridge,8.4,USD,719.88,,,,,,0,initial (DERIVED),,SRC03309,,announcement_date stated loosely: Dec 2025
R01006,S0260,Bengaluru,,,2026,FY26-27,pre-seed,105.0,INR,105.0,,,,INV1401;INV1402,INV1401;INV1402,4,initial (DERIVED),,SRC03311,,announcement_date stated loosely: Sep 2026
R01007,S0261,Gurugram,,,2026,FY26-27,Series A,12.0,USD,1044.0,,,,INV0717;INV1403,INV0717;INV1403,4,initial (DERIVED),,SRC03313,,announcement_date stated loosely: Aug 2026
R01008,S0262,Bengaluru,,,2026,FY26-27,seed,1.05,INR,1.05,,,,INV1404;INV1405,INV1404;INV1405,4,initial (DERIVED),,SRC03316,,announcement_date stated loosely: Sep 2026
R01009,S0263,Bengaluru,,2025,2025,FY25-26,pre-seed,1.0,USD,85.7,,,,INV1401,INV1401,2,initial (DERIVED),,SRC03319,,
R01010,S0264,Kolkata,,2021,2021,FY21-22,IPO/Listed,,INR,,,,,INV0605,INV0605,2,initial (DERIVED),Flipkart acquired 75% stake in SastaSundar Marketplace,SRC03322,HIGH,Flipkart later exited; SastaSundar reclaimed brand IPRs
R01011,S0264,Kolkata,,2025,2025,FY25-26,Internal restructuring,,INR,,,,,,,0,unknown,Rs 150 Cr investment for digital healthcare platform turnaround,SRC03323,HIGH,Funded from Flipkart exit settlement and internal treasury
R01012,S0265,Delhi NCR (Noida),,2024,2024,FY24-25,Series A,,USD,,,,,INV0146;INV1407,INV0146;INV1407,4,initial (DERIVED),Platform expansion,SRC03326,HIGH,Total funding $34Mn; last disclosed financing was Series A
R01013,S0265,Delhi NCR (Noida),,2026-08-12,2026,FY26-27,ESOP Buyback (unicorn valuation),,USD,,,,,,,0,unknown,"ESOP buyback for 100+ employees, funded from profits",SRC03327,HIGH,"Self-assessed valuation, no new external capital"
R01014,S0266,Jaipur,,2021-10-01,2021,FY21-22,Series E,,USD,,,,,INV0750;INV1408;INV1409,INV0750;INV1408;INV1409;INV1216,7,initial (DERIVED),Auto classifieds expansion,SRC03331,HIGH,Attained unicorn status in Oct 2021
R01015,S0266,Jaipur,,2026-07-01,2026,FY26-27,IPO preparation,,INR,,,,,,,0,unknown,"Rs 3,000 Cr IPO, mostly Offer for Sale",SRC03330,HIGH,"DRHP expected before Sep 30, 2026"
R01016,S0267,Mumbai,,2026-03-30,2026,FY26-27,Series B,,USD,,,,,INV1410;INV1411;INV1412,INV1410;INV1413;INV1412,6,initial (DERIVED),Autonomous maritime and aerial systems expansion,SRC03333,MEDIUM,Total funding $48.2M over 8 rounds
R01017,S0267,Mumbai,,2026-06-05,2026,FY26-27,IPO Announced,,USD,,,,,,,0,unknown,"IPO filing, INR 2000-3000 Cr range",SRC03334,HIGH,DAM Capital appointed as BRLM
R01018,S0268,Ahmedabad,,2025-01-01,2025,FY25-26,Seed,,USD,,,,,INV0112,INV0112,2,initial (DERIVED),Technology development,SRC03335,HIGH,Amount undisclosed
R01019,S0268,Ahmedabad,,2026-08-05,2026,FY26-27,Series A,,USD,,,,,INV0112;INV1414,INV0112;INV1414,4,mixed (DERIVED),"Technology stack, talent, regulatory capital for EarthRe",SRC03336,HIGH,EarthRe got IFSCA reinsurance licence
R01020,S0269,Kolkata,,2023-09-14,2023,FY23-24,Series B,,USD,,,,,INV1415,INV1415;INV1416;INV1417,4,all-new-investors (DERIVED),Video analytics platform expansion,SRC03339,MEDIUM,Total funding $18.1M over 6 rounds
R01021,S0269,Kolkata,,2023-09-01,2023,FY23-24,Private Equity / M&A Offer,,USD,,,,,,,0,initial (DERIVED),Secondary market transaction,SRC03341,MEDIUM,Florintree invested Rs 115 crore
R01022,S0270,Gurgaon,,2026-02-01,2026,FY26-27,Debt Financing,,USD,,,,,INV1419,INV1419,2,initial (DERIVED),Roll out electric buses and trucks across India,SRC03343,HIGH,Senior secured debt + equity component
R01023,S0270,Gurgaon,,2026-04-01,2026,FY26-27,Venture,,USD,,,,,,,0,unknown,Fleet electrification expansion,SRC03344,MEDIUM,Total funding $140M
R01024,S0271,Mumbai,,2026-06-19,2026,FY26-27,IPO,,INR,,,,,,,0,unknown,Rs 661 Cr fresh issue + Rs 222 Cr OFS,SRC03345,HIGH,"Price band Rs 144-152, subscription June 19-23, 2026"
R01025,S0271,Mumbai,,2015,2015,FY15-16,Early VC,,USD,,,,,INV0750;INV0573;INV1420;INV0125,INV1421;INV0573;INV1420;INV0125;INV0458,9,initial (DERIVED),Insurance tech platform growth,SRC03345,HIGH,Investors cashing out via IPO
R01026,S0272,Mumbai,,2023-07-11,2023,FY23-24,Seed,,USD,,,,,INV1422,INV1422;INV1423;INV1424,4,initial (DERIVED),Platform development for insurers,SRC03348,MEDIUM,Total funding $1.13M over 3 rounds
R01027,S0272,Mumbai,,2026-05-18,2026,FY26-27,Grant,,USD,,,,,,,0,unknown,HDFC Parivartan Grant,SRC03349,MEDIUM,Grant received
R01028,S0273,Mumbai,,2026-02-12,2026,FY26-27,Acquisition,,INR,,,,,INV1426,INV1426;INV1427;INV1428,4,initial (DERIVED),USV acquired 79% stake in Wellbeing Nutrition,SRC03353,HIGH,HUL and Fireside exited; founder Avnish Chhabria retains 15%
R01029,S0274,Kolkata,,,2025,FY25-26,seed,12.0,USD,1028.4,,,,,INV1430,1,initial (DERIVED),,SRC03358,,announcement_date stated loosely: May 2025
R01030,S0275,Noida,,,2026,FY26-27,pre-Series A,3.8,USD,330.6,,,,,INV1431;INV1432,2,initial (DERIVED),,SRC03361,,announcement_date stated loosely: May 2026
R01031,S0277,Jaipur,,,2025,FY25-26,Series B (ESTIMATE — reported as $15M raise; series label per Tracxn snippet),15.0,USD,1285.5,,,,,INV1433;INV0698,2,initial (DERIVED),,SRC03367,,announcement_date stated loosely: June 2025
R01032,S0277,Jaipur,,,2026,FY26-27,debt,5.2,USD,452.4,,,,,INV0839,1,all-new-investors (DERIVED),,SRC03366,,announcement_date stated loosely: June 2026
R01033,S0278,Bengaluru,,,2025,FY25-26,Series D (pre-IPO),175.0,INR,175.0,15000.0,INR,,,INV1434,1,all-follow-on (DERIVED),,SRC03371,,announcement_date stated loosely: April 2025
R01034,S0278,Bengaluru,,2011-10-16,2011,FY11-12,Seed,0.5,USD,43.0,,,,INV1435,INV1435,2,initial (DERIVED),,SRC03385,HIGH,
R01035,S0278,Bengaluru,,2012-10-16,2012,FY12-13,Series A,6.4,USD,550.4,,,,INV1436,INV1436,2,all-new-investors (DERIVED),,SRC03385,HIGH,
R01036,S0278,Bengaluru,,2017-09-11,2017,FY17-18,Series B,17.0,USD,1462.0,,,,INV1437,INV1437;INV0241;INV1438;INV1436,5,mixed (DERIVED),,SRC03386,HIGH,
R01037,S0278,Bengaluru,,2022-09-13,2022,FY22-23,Venture Debt,8.0,USD,628.0,,,,INV0495,INV0495,2,all-new-investors (DERIVED),,SRC03385,HIGH,
R01038,S0278,Bengaluru,,2023-01-31,2023,FY23-24,Grant (prize money),,INR,,,,,INV1439,INV1439,2,all-new-investors (DERIVED),,SRC03381,MEDIUM,
R01039,S0278,Bengaluru,,2023-01-31,2023,FY23-24,Series C,9.057855,USD,749.99,,,,INV1440,INV1440,2,all-new-investors (DERIVED),,SRC03381,MEDIUM,
R01040,S0278,Bengaluru,,2025-04-03,2025,FY25-26,Series D (pre-IPO),1750.0,INR,1750.0,15000000000.0,INR,post-money,INV1434;INV0719;INV1166,INV1434;INV0719;INV1166,6,all-new-investors (DERIVED),"Accelerate development of next-generation infrared sensors, commercial deployment of high-power microwave technologies, working capital for global expansion",SRC03371,HIGH,
R01041,S0279,Gurugram,,,2026,FY26-27,UNKNOWN (reported as Rs 22 Cr raise; $2.3M per discovery hint),22.0,INR,22.0,,,,,INV1441,1,initial (DERIVED),,SRC03402,,announcement_date stated loosely: September 2026
R01042,S0280,Bengaluru (ESTIMATE — Instagram snippet says Bengaluru-based; HQ not primary-sourced),,,2026,FY26-27,Series A,35.0,USD,3045.0,,,,,INV1442,1,all-new-investors (DERIVED),,SRC03405,,announcement_date stated loosely: September 2026
R01043,S0280,Bengaluru (ESTIMATE — Instagram snippet says Bengaluru-based; HQ not primary-sourced),,2026-09-01,2026,FY26-27,Acquisition,,USD,,,,,,,0,initial (DERIVED),Yuma Energy acquired battery technology company Grinntech alongside Series A,SRC01075,MEDIUM,
R01044,S0283,Bengaluru,,,2025,FY25-26,IPO (fresh Rs 650 Cr + Rs 50 Cr OFS = Rs 700 Cr total),650.0,INR,650.0,,,,,INV1443,1,all-new-investors (DERIVED),,SRC03413,,announcement_date stated loosely: July 2025
R01045,S0283,Bengaluru,,2017-09-11,2017,FY17-18,Angel,0.312,USD,26.83,,,,INV1444,INV1444,2,initial (DERIVED),Early-stage workspace platform development,SRC03431,MEDIUM,
R01046,S0283,Bengaluru,,2018-06-05,2018,FY18-19,Series A,15.0,USD,1290.0,,,,INV0004,INV0004;INV1444;INV1445,4,mixed (DERIVED),"Strengthen execution capabilities and expand to Pune, Hyderabad, Mumbai, Chennai",SRC03423,HIGH,
R01047,S0283,Bengaluru,,2022-04-04,2022,FY22-23,Series B,30.000648,USD,2355.05,,,,INV0004,INV0004;INV1444;INV1446;INV1447,5,mixed (DERIVED),Expansion and scale,SRC03431,MEDIUM,
R01048,S0283,Bengaluru,,2025-07-23,2025,FY25-26,IPO (fresh issue),650.0,INR,650.0,,,market cap at IPO price band upper,INV1023,INV1448,2,all-new-investors (DERIVED),Capex for new centers Rs 462.6 Cr; debt repayment Rs 93 Cr; general corporate,SRC03422,HIGH,
R01049,S0283,Bengaluru,,2025-07-23,2025,FY25-26,IPO (OFS),50.0,INR,50.0,,,,INV1449,INV1023,2,all-new-investors (DERIVED),Promoter offer for sale,SRC03422,HIGH,
R01050,S0284,Gurugram,2025-07-17,,2025,FY25-26,IPO,5825.5,INR,5825.5,46450.0,INR,IPO price band upper,INV0895,INV1450,2,all-new-investors (DERIVED),,SRC03437,HIGH,announcement_date stated loosely: July 2025
R01051,S0284,Gurugram,2024-06-11,,2024,FY24-25,Series B-II,1680.0,INR,1680.0,333.26,USD,post-money,INV1451;INV1452,INV1453;INV1454;INV1455,5,all-new-investors (DERIVED),,SRC03439,HIGH,announcement_date stated loosely: June 2024
R01052,S0284,Gurugram,2019-10-31,,2019,FY19-20,Series A,25.0,USD,2150.0,,,unknown,INV1456,INV1456,2,initial (DERIVED),,SRC03438,HIGH,announcement_date stated loosely: Oct 2019
R01053,S0285,Ahmedabad,2025-08-18,2025-08-18,2025,FY25-26,Growth Capital,4600.0,INR,4600.0,,,unknown,INV1457,INV1457,2,initial (DERIVED),Scale AI and smart infrastructure solutions,SRC03445,HIGH,
R01054,S0286,Gurugram,2010-09-17,2010-09-17,2010,FY10-11,IPO,80.5,USD,6923.0,478.0,USD,IPO,INV0895,INV0895,2,initial (DERIVED),,SRC03450,HIGH,
R01055,S0286,Gurugram,2025-07-17,2025-07-17,2025,FY25-26,Post-IPO Equity,1400.0,USD,119980.0,,,post-IPO,INV1459,INV1459,2,all-new-investors (DERIVED),,SRC03451,HIGH,
R01056,S0287,Gurugram,2025-12-12,2025-12-12,2025,FY25-26,Series G,90.0,USD,7713.0,1240.0,USD,post-money,INV0003,INV0102,2,all-follow-on (DERIVED),,SRC03457,HIGH,
R01057,S0287,Gurugram,2025-03-13,2025-03-13,2025,FY25-26,Series F,130.0,USD,11141.0,1120.0,USD,post-money,INV0003,INV0121;INV0103;INV1460;INV0004;INV1461,6,all-new-investors (DERIVED),,SRC03456,HIGH,
R01058,S0287,Gurugram,2021-11-24,2021-11-24,2021,FY21-22,Series E,250.0,USD,18625.0,1700.0,USD,post-money,INV0103;INV1462,INV1463;INV1464;INV1465;INV1466;INV1320;INV1467;INV0094,9,initial (DERIVED),,SRC03457,HIGH,
R01059,S0287,Gurugram,2025-06-01,2025-06-01,2025,FY25-26,Series F (extended),161.0,USD,13797.7,1500.0,USD,post-money,INV1468;INV0004,INV0102,3,all-new-investors (DERIVED),,SRC03455,HIGH,
R01060,S0288,Gurugram,2025-11-11,2025-11-11,2025,FY25-26,Seed,0.998,USD,85.53,6.0,USD,current,INV1469;INV1470,INV1469;INV1470;INV1471;INV1472,6,initial (DERIVED),,SRC03461,HIGH,
R01061,S0289,Gurugram,2026-06-12,2026-06-12,2026,FY26-27,Seed,1.0,USD,87.0,,,unknown,INV1369;INV1473,INV1474;INV1475;INV1476;INV1477;INV1478,7,initial (DERIVED),"Fleet expansion, technology development, marketing, operations",SRC03467,HIGH,
R01062,S0290,Bengaluru,2026-08-26,2026-08-26,2026,FY26-27,Series A,21.0,USD,1827.0,65.0,USD,post-money,INV1479;INV0048,INV0073;INV1480,4,all-follow-on (DERIVED),"Expand growth capabilities, scale Runable Academy, hiring",SRC03472,HIGH,
R01063,S0290,Bengaluru,2025-01-01,2025-01-01,2025,FY25-26,Seed,,USD,,,,,INV0073;INV1480,INV0073;INV1480;INV1481;INV1482,6,initial (DERIVED),Initial development of AI infrastructure/browser agent,SRC03482,MEDIUM,PitchBook lists Seed Round 01-Jan-2025; amount not disclosed. Together Fund confirms seed investment in 2025.
R01064,S0291,Mumbai,2025-04-10,2025-04-10,2025,FY25-26,Equity Investment,275.0,USD,23567.5,,,unknown,INV0578,INV1483;INV1484;INV1485,4,initial (DERIVED),"Deploy 10,000 LNG and EV trucks; establish 100 LNG refuelling stations",SRC03488,HIGH,
R01065,S0291,Mumbai,,,,,Series A,32.0,USD,2742.4,,,unknown,INV1484;INV1485,INV1484;INV1485,4,all-follow-on (DERIVED),,SRC03489,HIGH,
R01066,S0292,Mumbai,2026-02-13,2026-02-13,2026,FY26-27,Series F,4760.0,INR,4760.0,,,unknown,INV0332,INV0125;INV1486;INV1487;INV1488;INV0145,6,mixed (DERIVED),"Strategic acquisitions, international expansion, product development",SRC03494,HIGH,
R01067,S0292,Mumbai,2024,2024,2024,FY24-25,Series F (earlier),17.0,USD,1422.9,,,unknown,INV1488;INV1487,INV1488;INV1487,4,initial (DERIVED),,SRC03448,HIGH,
R01068,S0292,Mumbai,2026-06-22,2026-06-22,2026,FY26-27,Series F (later),73.0,USD,6351.0,,,unknown,INV0332,INV1489,2,all-new-investors (DERIVED),,SRC03496,HIGH,
R01069,S0293,Bengaluru,2025-12-04,2025-12-04,2025,FY25-26,Corporate Round,10000.0,INR,10000.0,,,unknown,INV1490;INV1491,INV1490;INV1491,4,mixed (DERIVED),Scale Qween as India's first self-discovery experiential jewellery brand,SRC03500,HIGH,
R01070,S0293,Bengaluru,2025-12-22,2025-12-22,2025,FY25-26,Angel,,INR,,,,unknown,INV1492;INV1493,INV1492;INV1493,4,all-new-investors (DERIVED),,SRC03502,HIGH,
R01071,S0293,Bengaluru,2025-01-01,2025-01-01,2025,FY25-26,Seed,,INR,,,,unknown,INV1491,INV1491,2,initial (DERIVED),,SRC03500,HIGH,
R01072,S0296,Kolkata,,2024-09-11,2024,FY24-25,venture (unspecified),8.35,USD,698.89,,,,,,0,unknown,"offline expansion, brand building",SRC03523,MEDIUM,
R01073,S0296,Kolkata,2021-12-15,2021-12-15,2021,FY21-22,Series A,4.0,USD,298.0,,,,INV1204,INV1204,2,initial (DERIVED),"brand growth, product expansion",SRC03521,HIGH,
R01074,S0296,Kolkata,2024-08-27,2024-08-27,2024,FY24-25,Series A,7.52,USD,629.42,,,,INV1494,INV1494;INV1204;INV1495,4,mixed (DERIVED),"offline expansion, brand building",SRC03516,MEDIUM,
R01075,S0296,Kolkata,2024-09-10,2024-09-10,2024,FY24-25,Angel,7.88,USD,659.56,,,,,INV1237;INV1204;INV0652,3,mixed (DERIVED),"offline expansion, new categories, team growth",SRC03513,HIGH,
R01076,S0298,Hyderabad,,2025-01-23,2025,FY25-26,Series X,5.0,USD,428.5,,,,INV1496,INV1496,2,all-new-investors (DERIVED),expand AI/ML capabilities via Landeed Labs,SRC03530,MEDIUM,
R01077,S0298,Hyderabad,,2022-08-10,2022,FY22-23,pre-seed,19.5,INR,19.5,,,,INV1497,,1,initial (DERIVED),property documentation retrieval system,SRC03531,LOW,
R01078,S0299,Erode / Perundurai,,2026-08-18,2026,FY26-27,IPO,163.0,USD,14181.0,1500.0,USD,market-cap at listing,,,0,initial (DERIVED),capex incl Rs 469.24 cr plant; growth,SRC03534,HIGH,
R01079,S0300,Gurugram,,2025-11-11,2025,FY25-26,pre-Series A,22.0,INR,22.0,,,,INV1498,,1,initial (DERIVED),"AI-led fulfilment platform, teams, N/S India expansion",SRC03539,MEDIUM,
R01080,S0301,New Delhi,,2024-05-08,2024,FY24-25,Series C,105.0,USD,8788.5,,,,,,0,initial (DERIVED),data control plane; LLM-era data importance,SRC03542,MEDIUM,
R01081,S0302,Chennai,,2026-05-04,2026,FY26-27,Series A,5.0,USD,435.0,,,,INV0184,,1,initial (DERIVED),"expand science-led skincare, India + global",SRC03546,MEDIUM,
R01082,S0303,UNKNOWN,,2026-08-01,2026,FY26-27,"private equity (minority, undisclosed stake)",300.0,INR,300.0,,,,INV1499,,1,initial (DERIVED),growth (unstated),SRC03549,MEDIUM,
R01083,S0304,Gurugram,,2026-04-01,2026,FY26-27,Series A,2800.0,INR,2800.0,18000.0,INR,post-money,INV1500,INV1500;INV0046,3,initial (DERIVED),"scale B2B2C distribution, expand technology",SRC03551,HIGH,Approx $30M
R01084,S0305,Pleasanton,,2026-09-10,2026,FY26-27,Series A,13.3,USD,1157.1,,,,INV0119,INV0119;INV0112,3,mixed (DERIVED),,SRC03557,HIGH,
R01085,S0305,Pleasanton,,2025-10-01,2025,FY25-26,Seed,3.0,USD,257.1,,,,INV0112,INV0112,2,initial (DERIVED),,SRC03558,HIGH,
R01086,S0306,Surat,,2025-05-28,2025,FY25-26,Series A,3.0,USD,257.1,,,,INV1501,INV1501;INV1502;INV1503;INV1469;INV1504;INV1505;INV1506,8,initial (DERIVED),,SRC03564,HIGH,
R01087,S0307,Chennai,,,2023,FY23-24,Seed,2.325,USD,192.51,,,,INV0233,INV0233;INV0815,3,initial (DERIVED),,SRC03568,MEDIUM,announcement_date stated loosely: UNKNOWN-2023
