claim_id,startup_id,entity,field,claim_value,value_type,unit,currency,date_from,date_to,source_id,confidence,status,preferred,notes
CL04011,S0106,Curefoods,net_loss,169.9,DRHP,crore,INR,,,SRC01843,HIGH,current,yes,FY FY25 | basis standalone | cons 
CL04012,S0106,Curefoods,total_revenue,775.49,press-quoted-filing,crore,INR,,,SRC01856,MEDIUM,current,yes,FY FY25 | basis standalone | cons 
CL04013,S0107,Dezerv,net_revenue (range across wealthtech peer reporting),30,press-quoted-filing,crore,INR,,,SRC01868,MEDIUM,current,yes,FY FY25 | basis  | cons 
CL04014,S0108,Edubuk,annual_revenue_band,0.0,press-quoted-filing,INR Cr,INR,,,SRC01872,LOW,current,yes,FY FY25 | basis  | cons 
CL04015,S0108,Edubuk,annual_revenue_band,10,press-quoted-filing,crore,INR,,,SRC01872,LOW,current,yes,FY FY25 | basis standalone | cons no
CL04016,S0109,EloElo,operating_revenue,69.5,press-quoted-filing,INR Cr,INR,,,SRC01878,HIGH,current,yes,FY FY25 | basis  | cons 
CL04017,S0109,EloElo,operating_revenue,4.8,press-quoted-filing,crore,INR,,,SRC01899,MEDIUM,current,yes,FY FY24 | basis standalone | cons no
CL04018,S0109,EloElo,net_loss,99.1,press-quoted-filing,crore,INR,,,SRC01899,MEDIUM,current,yes,FY FY24 | basis standalone | cons no
CL04019,S0109,EloElo,operating_revenue,69.5,press-quoted-filing,crore,INR,,,SRC01878,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04020,S0109,EloElo,total_revenue,75.8,press-quoted-filing,crore,INR,,,SRC01878,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04021,S0109,EloElo,net_loss,98.5,press-quoted-filing,crore,INR,,,SRC01878,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04022,S0109,EloElo,marketing_expense,59,press-quoted-filing,crore,INR,,,SRC01887,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04023,S0109,EloElo,arr,230,press-quoted-filing,million,USD,,,SRC01877,MEDIUM,current,yes,FY FY26 | basis consolidated | cons yes
CL04024,S0110,GIVA,operating_revenue,518.0,press-quoted-filing,INR Cr,INR,,,SRC01912,HIGH,current,yes,FY FY25 | basis  | cons 
CL04025,S0110,GIVA,total_revenue,1650000000,press-quoted-filing,INR,INR,,,SRC01929,HIGH,current,yes,FY FY23 | basis standalone | cons no
CL04026,S0110,GIVA,net_loss,-4500000000,press-quoted-filing,INR,INR,,,SRC01929,HIGH,current,yes,FY FY23 | basis standalone | cons no
CL04027,S0110,GIVA,operating_revenue,2736000000,press-quoted-filing,INR,INR,,,SRC01916,HIGH,current,yes,FY FY24 | basis standalone | cons no
CL04028,S0110,GIVA,net_loss,-5860000000,press-quoted-filing,INR,INR,,,SRC01916,HIGH,current,yes,FY FY24 | basis standalone | cons no
CL04029,S0110,GIVA,operating_revenue,5180000000,press-quoted-filing,INR,INR,,,SRC01912,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04030,S0110,GIVA,total_income,5230000000,press-quoted-filing,INR,INR,,,SRC01930,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04031,S0110,GIVA,net_loss,-7200000000,press-quoted-filing,INR,INR,,,SRC01912,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04032,S0110,GIVA,current_assets,2910000000,press-quoted-filing,INR,INR,,,SRC01930,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04033,S0110,GIVA,revenue_guidance,8500000000,management,INR,INR,,,SRC01919,MEDIUM,current,yes,FY FY26 | basis standalone | cons no
CL04034,S0112,Moglix,total_revenue,4232.0,press-quoted-filing,crore,INR,,,SRC01948,MEDIUM,current,yes,FY FY24 | basis  | cons 
CL04035,S0112,Moglix,pat,-217.1,press-quoted-filing,crore,INR,,,SRC01948,MEDIUM,current,yes,FY FY24 | basis  | cons 
CL04036,S0112,Moglix,operating_revenue,681.5,press-quoted-filing,million,USD,,,SRC01947,MEDIUM,current,yes,FY FY25 | basis  | cons 
CL04037,S0112,Moglix,total_revenue,692.8,press-quoted-filing,million,USD,,,SRC01947,MEDIUM,current,yes,FY FY25 | basis  | cons 
CL04038,S0112,Moglix,loss,-11.3,press-quoted-filing,million,USD,,,SRC01947,MEDIUM,current,yes,FY FY25 | basis  | cons 
CL04039,S0112,Moglix,revenue_standalone,4946.6,press-quoted-filing,crore,INR,,,SRC01949,MEDIUM,current,yes,FY FY25 | basis  | cons 
CL04040,S0112,Moglix,pat_standalone,-127.0,press-quoted-filing,crore,INR,,,SRC01949,MEDIUM,current,yes,FY FY25 | basis  | cons 
CL04041,S0114,PhysicsWallah,revenue from operations,3900.0,audited,crore,INR,,,SRC01972,HIGH,current,yes,FY FY26 | basis  | cons 
CL04042,S0114,PhysicsWallah,net loss,22.0,press-quoted-filing,crore,INR,,,SRC01974,HIGH,current,yes,FY FY26 | basis  | cons 
CL04043,S0114,PhysicsWallah,revenue from operations,2886.0,press-quoted-filing,crore,INR,,,SRC01976,HIGH,current,yes,FY FY25 | basis  | cons 
CL04044,S0116,Shadowfax,revenue from operations,4755.0,press-quoted-filing,crore,INR,,,SRC01987,HIGH,current,yes,FY FY26 | basis  | cons 
CL04045,S0116,Shadowfax,pat (profit after tax),126.0,press-quoted-filing,crore,INR,,,SRC01987,HIGH,current,yes,FY FY26 | basis  | cons 
CL04046,S0116,Shadowfax,revenue from operations,2938.0,press-quoted-filing,crore,INR,,,SRC01992,HIGH,current,yes,FY FY25 | basis  | cons 
CL04047,S0116,Shadowfax,revenue from operations (q1 fy27),1358.0,press-quoted-filing,crore,INR,,,SRC01983,HIGH,current,yes,FY FY25 | basis  | cons 
CL04048,S0118,StockGro,revenue,126.0,press-quoted-filing,crore,INR,,,SRC02002,HIGH,current,yes,FY FY25 | basis  | cons 
CL04049,S0118,StockGro,net profit,4.1,press-quoted-filing,INR,INR,,,SRC02002,MEDIUM,current,yes,FY FY25 | basis  | cons 
CL04050,S0118,StockGro,revenue,134.9,press-quoted-filing,crore,INR,,,SRC02010,MEDIUM,current,yes,FY FY23 | basis  | cons 
CL04051,S0118,StockGro,total_revenue,1310000000,press-quoted-filing,INR,INR,,,SRC02005,MEDIUM,current,yes,FY FY23 | basis standalone | cons no
CL04052,S0118,StockGro,total_revenue,865000000,press-quoted-filing,INR,INR,,,SRC02005,MEDIUM,current,yes,FY FY24 | basis standalone | cons no
CL04053,S0118,StockGro,total_revenue,993000000,press-quoted-filing,INR,INR,,,SRC02009,MEDIUM,current,yes,FY FY24 | basis standalone | cons no
CL04054,S0118,StockGro,net_profit,-1010000000,press-quoted-filing,INR,INR,,,SRC02005,MEDIUM,current,yes,FY FY24 | basis standalone | cons no
CL04055,S0118,StockGro,total_revenue,1255000000,press-quoted-filing,INR,INR,,,SRC02009,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04056,S0118,StockGro,net_profit,346000000,press-quoted-filing,INR,INR,,,SRC02009,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04057,S0118,StockGro,total_expenses,896000000,press-quoted-filing,INR,INR,,,SRC02009,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04058,S0118,StockGro,total_assets,5962000000,press-quoted-filing,INR,INR,,,SRC02009,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04059,S0118,StockGro,ebitda,595000000,press-quoted-filing,INR,INR,,,SRC02009,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04060,S0119,Yulu,operating revenue,237.4,press-quoted-filing,crore,INR,,,SRC02029,HIGH,current,yes,FY FY25 | basis  | cons 
CL04061,S0119,Yulu,total revenue (incl other income),241.9,press-quoted-filing,crore,INR,,,SRC02014,HIGH,current,yes,FY FY25 | basis  | cons 
CL04062,S0119,Yulu,revenue,122.8,press-quoted-filing,crore,INR,,,SRC02012,HIGH,current,yes,FY FY24 | basis  | cons 
CL04063,S0119,Yulu,operating revenue,237.4,financial,crore,INR,,,SRC02020,HIGH,current,yes,FY FY25 | basis  | cons 
CL04064,S0119,Yulu,total revenue (incl other income),241.9,financial,crore,INR,,,SRC02014,HIGH,current,yes,FY FY25 | basis  | cons 
CL04065,S0119,Yulu,net loss,-126,financial,crore,INR,,,SRC02015,HIGH,current,yes,FY FY25 | basis  | cons 
CL04066,S0119,Yulu,ebitda,-36,financial,crore,INR,,,SRC02020,HIGH,current,yes,FY FY25 | basis  | cons 
CL04067,S0119,Yulu,total expenses,350.6,financial,crore,INR,,,SRC02020,HIGH,current,yes,FY FY25 | basis  | cons 
CL04068,S0119,Yulu,revenue from rental,201,financial,crore,INR,,,SRC02020,HIGH,current,yes,FY FY25 | basis  | cons 
CL04069,S0119,Yulu,revenue from bike sales,22.67,financial,crore,INR,,,SRC02020,HIGH,current,yes,FY FY25 | basis  | cons 
CL04070,S0119,Yulu,revenue from manpower services,13.24,financial,crore,INR,,,SRC02020,HIGH,current,yes,FY FY25 | basis  | cons 
CL04071,S0119,Yulu,operating revenue,122.79,financial,crore,INR,,,SRC02022,HIGH,current,yes,FY FY24 | basis  | cons 
CL04072,S0119,Yulu,net loss,-142.83,financial,crore,INR,,,SRC02022,HIGH,current,yes,FY FY24 | basis  | cons 
CL04073,S0119,Yulu,operating revenue,46.58,financial,crore,INR,,,SRC02012,HIGH,current,yes,FY FY23 | basis  | cons 
CL04074,S0119,Yulu,operating revenue,13.7,financial,crore,INR,,,SRC02018,HIGH,current,yes,FY FY21 | basis  | cons 
CL04075,S0120,Zenoti,total_revenue,336,press-quoted-filing,crore,INR,,,SRC02036,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04076,S0120,Zenoti,total_revenue,39.77,press-quoted-filing,million,USD,,,SRC02036,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04077,S0120,Zenoti,total_revenue,1100,estimate,crore,INR,,,SRC02051,LOW,current,yes,FY FY24 | basis standalone | cons no
CL04078,S0120,Zenoti,arr,174.3,estimate,million,USD,,,SRC02050,LOW,current,yes,FY  | basis standalone | cons no
CL04079,S0123,Foxtale,revenue,206.0,press-quoted-filing,crore,INR,,,SRC02076,HIGH,current,yes,FY FY25 | basis  | cons 
CL04080,S0123,Foxtale,revenue,83.0,press-quoted-filing,INR Cr,INR,,,SRC02074,HIGH,current,yes,FY FY24 | basis  | cons 
CL04081,S0123,Foxtale,loss,73.0,press-quoted-filing,crore,INR,,,SRC02076,HIGH,current,yes,FY FY25 | basis  | cons 
CL04082,S0123,Foxtale,revenue_from_operations,199,press-quoted-filing,crore,INR,,,SRC02082,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04083,S0123,Foxtale,total_income,206,press-quoted-filing,crore,INR,,,SRC02082,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04084,S0123,Foxtale,net_loss,73,press-quoted-filing,crore,INR,,,SRC02082,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04085,S0123,Foxtale,total_expenses,279,press-quoted-filing,crore,INR,,,SRC02082,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04086,S0123,Foxtale,revenue_from_operations,83,press-quoted-filing,crore,INR,,,SRC02082,HIGH,current,yes,FY FY24 | basis standalone | cons no
CL04087,S0123,Foxtale,net_loss,55,press-quoted-filing,crore,INR,,,SRC02082,HIGH,current,yes,FY FY24 | basis standalone | cons no
CL04088,S0123,Foxtale,cash_and_bank_balances,166,press-quoted-filing,crore,INR,,,SRC02082,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04089,S0123,Foxtale,marketing_expense,106,press-quoted-filing,crore,INR,,,SRC02082,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04090,S0123,Foxtale,employee_benefit_expenses,31,press-quoted-filing,crore,INR,,,SRC02082,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04091,S0126,Snitch,operating revenue,243,press-quoted-filing,crore,INR,,,SRC02113,MEDIUM,current,yes,FY FY24 | basis  | cons 
CL04092,S0126,Snitch,operating revenue (management-quoted),520,management,crore,INR,,,SRC02103,MEDIUM,current,yes,FY FY25 | basis  | cons 
CL04093,S0126,Snitch,operating revenue,243,press-quoted-filing,crore,INR,,,SRC02113,MEDIUM,current,yes,FY FY24 | basis standalone | cons no
CL04094,S0126,Snitch,operating revenue,498,press-quoted-filing,crore,INR,,,SRC02106,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04095,S0126,Snitch,net profit,-1.7,management,crore,INR,,,SRC02106,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04096,S0126,Snitch,operating revenue,900,management,crore,INR,,,SRC02106,MEDIUM,current,yes,FY FY26 | basis standalone | cons no
CL04097,S0126,Snitch,ebitda,22.5,management,crore,INR,,,SRC02106,MEDIUM,current,yes,FY FY26 | basis standalone | cons no
CL04098,S0126,Snitch,revenue target,1400,management,crore,INR,,,SRC02106,MEDIUM,current,yes,FY FY27 | basis standalone | cons no
CL04099,S0128,Rezolv,total_revenue,10,press-quoted-filing,crore,INR,,,SRC02127,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04100,S0128,Rezolv,authorized_share_capital,1.15,press-quoted-filing,crore,INR,,,SRC02127,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04101,S0128,Rezolv,paidup_capital,1.14,press-quoted-filing,crore,INR,,,SRC02127,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04102,S0130,BGauss,operating_revenue,238.9,press-quoted-filing,crore,INR,,,SRC02140,MEDIUM,current,yes,FY FY25 | basis  | cons 
CL04103,S0130,BGauss,total_revenue,238.9,press-quoted-filing,crore,INR,,,SRC02146,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04104,S0130,BGauss,net_profit,-68.3,press-quoted-filing,crore,INR,,,SRC02146,HIGH,current,yes,FY FY25 | basis standalone | cons no
CL04105,S0130,BGauss,total_expenses,307.2,press-quoted-filing,crore,INR,,,SRC02146,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04106,S0130,BGauss,ebitda,-57.7,estimate,crore,INR,,,SRC02146,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04107,S0130,BGauss,total_revenue,177.0,press-quoted-filing,crore,INR,,,SRC02145,HIGH,current,yes,FY FY24 | basis standalone | cons no
CL04108,S0130,BGauss,net_profit,-49.65,press-quoted-filing,crore,INR,,,SRC02145,HIGH,current,yes,FY FY24 | basis standalone | cons no
CL04109,S0130,BGauss,total_revenue,110.0,press-quoted-filing,crore,INR,,,SRC02145,HIGH,current,yes,FY FY23 | basis standalone | cons no
CL04110,S0130,BGauss,total_assets,203.2,press-quoted-filing,crore,INR,,,SRC02146,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04111,S0130,BGauss,net_profit_margin,-28.6,estimate,percent,INR,,,SRC02146,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04112,S0131,Emo Energy,operating_revenue,14.42,press-quoted-filing,crore,INR,,,SRC02160,MEDIUM,current,yes,FY FY25 | basis  | cons 
CL04113,S0131,Emo Energy,net_loss,7.17,press-quoted-filing,crore,INR,,,SRC02160,MEDIUM,current,yes,FY FY25 | basis  | cons 
CL04114,S0134,Chargebee,revenue,202.6,estimate,USD,USD,,,SRC02192,LOW,current,yes,FY  | basis  | cons 
CL04115,S0134,Chargebee,total_revenue,372.9,press-quoted-filing,crore,INR,,,SRC02184,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04116,S0134,Chargebee,total_revenue,100,estimate,crore,INR,,,SRC02178,MEDIUM,current,yes,FY FY25 | basis standalone | cons no
CL04117,S0134,Chargebee,arr,202.6,estimate,million,USD,,,SRC02181,LOW,current,yes,FY  | basis consolidated | cons yes
CL04118,S0134,Chargebee,arr,124.4,estimate,million,USD,,,SRC02181,LOW,current,yes,FY  | basis consolidated | cons yes
CL04119,S0134,Chargebee,arr,115.4,estimate,million,USD,,,SRC02181,LOW,current,yes,FY  | basis consolidated | cons yes
CL04120,S0134,Chargebee,arr,33.7,estimate,million,USD,,,SRC02181,LOW,current,yes,FY  | basis consolidated | cons yes
CL04121,S0134,Chargebee,arr,24,estimate,million,USD,,,SRC02181,LOW,current,yes,FY  | basis consolidated | cons yes
CL04122,S0135,Delhivery,revenue,8932.0,press-quoted-filing,INR Cr,INR,,,SRC02212,HIGH,current,yes,FY FY25 | basis  | cons 
CL04123,S0135,Delhivery,pat,162.0,press-quoted-filing,INR Cr,INR,,,SRC02212,HIGH,current,yes,FY FY25 | basis  | cons 
CL04124,S0135,Delhivery,revenue,2931.0,audited,INR Cr,INR,,,SRC02213,HIGH,current,yes,FY Q1FY27 | basis  | cons 
CL04125,S0135,Delhivery,total_revenue,8142,press-quoted-filing,crore,INR,,,SRC02212,HIGH,current,yes,FY FY24 | basis consolidated | cons yes
CL04126,S0135,Delhivery,net_profit,-249,press-quoted-filing,crore,INR,,,SRC02212,HIGH,current,yes,FY FY24 | basis consolidated | cons yes
CL04127,S0135,Delhivery,ebitda,127,press-quoted-filing,crore,INR,,,SRC02212,HIGH,current,yes,FY FY24 | basis consolidated | cons yes
CL04128,S0135,Delhivery,total_revenue,8932,press-quoted-filing,crore,INR,,,SRC02212,HIGH,current,yes,FY FY25 | basis consolidated | cons yes
CL04129,S0135,Delhivery,net_profit,162,press-quoted-filing,crore,INR,,,SRC02212,HIGH,current,yes,FY FY25 | basis consolidated | cons yes
CL04130,S0135,Delhivery,ebitda,376,press-quoted-filing,crore,INR,,,SRC02212,HIGH,current,yes,FY FY25 | basis consolidated | cons yes
CL04131,S0135,Delhivery,total_revenue,10508,audited,crore,INR,,,SRC02214,HIGH,current,yes,FY FY26 | basis consolidated | cons yes
CL04132,S0135,Delhivery,net_profit,153,audited,crore,INR,,,SRC02214,HIGH,current,yes,FY FY26 | basis consolidated | cons yes
CL04133,S0135,Delhivery,ebitda,640,audited,crore,INR,,,SRC02214,HIGH,current,yes,FY FY26 | basis consolidated | cons yes
CL04134,S0135,Delhivery,total_revenue,2294,press-quoted-filing,crore,INR,,,SRC02226,HIGH,current,yes,FY Q1FY26 | basis consolidated | cons yes
CL04135,S0135,Delhivery,net_profit,91,press-quoted-filing,crore,INR,,,SRC02226,HIGH,current,yes,FY Q1FY26 | basis consolidated | cons yes
CL04136,S0135,Delhivery,total_revenue,2559,press-quoted-filing,crore,INR,,,SRC02222,HIGH,current,yes,FY Q2FY26 | basis consolidated | cons yes
CL04137,S0135,Delhivery,net_profit,-50,press-quoted-filing,crore,INR,,,SRC02222,HIGH,current,yes,FY Q2FY26 | basis consolidated | cons yes
CL04138,S0135,Delhivery,total_revenue,2798,press-quoted-filing,crore,INR,,,SRC02216,HIGH,current,yes,FY Q3FY26 | basis consolidated | cons yes
CL04139,S0135,Delhivery,net_profit,40,press-quoted-filing,crore,INR,,,SRC02216,HIGH,current,yes,FY Q3FY26 | basis consolidated | cons yes
CL04140,S0135,Delhivery,ebitda,234,press-quoted-filing,crore,INR,,,SRC02216,HIGH,current,yes,FY Q3FY26 | basis consolidated | cons yes
CL04141,S0135,Delhivery,total_revenue,2850,audited,crore,INR,,,SRC02214,HIGH,current,yes,FY Q4FY26 | basis consolidated | cons yes
CL04142,S0135,Delhivery,net_profit,72,audited,crore,INR,,,SRC02214,HIGH,current,yes,FY Q4FY26 | basis consolidated | cons yes
CL04143,S0135,Delhivery,ebitda,214,audited,crore,INR,,,SRC02214,HIGH,current,yes,FY Q4FY26 | basis consolidated | cons yes
CL04144,S0135,Delhivery,total_revenue,2931,audited,crore,INR,,,SRC02213,HIGH,current,yes,FY Q1FY27 | basis consolidated | cons yes
CL04145,S0135,Delhivery,net_profit,32,audited,crore,INR,,,SRC02213,HIGH,current,yes,FY Q1FY27 | basis consolidated | cons yes
CL04146,S0136,Erisha E Mobility,revenue,4.73,press-quoted-filing,INR Cr,INR,,,SRC02232,MEDIUM,current,yes,FY FY23 | basis  | cons 
CL04147,S0137,Freshworks,revenue,838.8,audited,USD M,USD,,,SRC02241,HIGH,current,yes,FY  | basis  | cons 
CL04148,S0137,Freshworks,revenue,222.7,audited,USD M,USD,,,SRC02241,HIGH,current,yes,FY  | basis  | cons 
CL04149,S0138,OYO,revenue,6463.0,management,INR Cr,INR,,,SRC02249,HIGH,current,yes,FY FY25 | basis  | cons 
CL04150,S0138,OYO,pat,623.0,management,INR Cr,INR,,,SRC02249,HIGH,current,yes,FY FY25 | basis  | cons 
CL04151,S0138,OYO,adjusted ebitda,1132.0,management,INR Cr,INR,,,SRC02249,HIGH,current,yes,FY FY25 | basis  | cons 
CL04152,S0138,OYO,total_revenue,6253,press-quoted-filing,crore,INR,,,SRC02251,HIGH,current,yes,FY FY25 | basis consolidated | cons yes
CL04153,S0138,OYO,pat,245,press-quoted-filing,crore,INR,,,SRC02251,HIGH,current,yes,FY FY25 | basis consolidated | cons yes
CL04154,S0138,OYO,adjusted_ebitda,1132,management,crore,INR,,,SRC02257,MEDIUM,current,yes,FY FY25 | basis consolidated | cons yes
CL04155,S0138,OYO,total_expenses,6660,press-quoted-filing,crore,INR,,,SRC02251,HIGH,current,yes,FY FY25 | basis consolidated | cons yes
CL04156,S0138,OYO,finance_costs,959,press-quoted-filing,crore,INR,,,SRC02251,HIGH,current,yes,FY FY25 | basis consolidated | cons yes
CL04157,S0138,OYO,depreciation_amortisation,484,press-quoted-filing,crore,INR,,,SRC02251,HIGH,current,yes,FY FY25 | basis consolidated | cons yes
CL04158,S0138,OYO,deferred_tax_gain,767,press-quoted-filing,crore,INR,,,SRC02251,HIGH,current,yes,FY FY25 | basis consolidated | cons yes
CL04159,S0138,OYO,gross_booking_value,16436,management,crore,INR,,,SRC02257,MEDIUM,current,yes,FY FY25 | basis consolidated | cons yes
CL04160,S0138,OYO,pat,229.6,press-quoted-filing,crore,INR,,,SRC02256,HIGH,current,yes,FY FY24 | basis consolidated | cons yes
CL04161,S0138,OYO,adjusted_ebitda,889,management,crore,INR,,,SRC02257,MEDIUM,current,yes,FY FY24 | basis consolidated | cons yes
