date,startup_id,company,query,found,unresolved,next_action,agent,status,reps
2026-09-15,S0241,Arya.ag (Arya),Arya.ag financials MCA revenue FY24/25,"FY24 net revenue Rs 360 crore, PAT Rs 17 crore; FY25 net revenue Rs 450 crore, PAT Rs 340 million; Aryadhan AUM Rs 506 crore FY24",,None,subagent,done,33
2026-09-14,S0242,Hubilo,Hubilo status/acquisition; funding; legal identity; operations,Brandlive acquisition on 2025-09-16; $125M Series B; CIN and incorporation date surfaced,Post-acquisition operating metrics and exact legal-entity mapping,Gapfill post-acquisition financials,subagent,logged,1
2026-09-14,S0243,ProFound (profound),Profound status; Bengaluru AI funding; founders; product; CIN,"Active 2026 launch, seed funding, two founders and product description","CIN, incorporation date, financials, customers, exact website/entity match",Gapfill registry and traction,subagent,logged,1
2026-09-14,S0244,Renee Cosmetics,RENEE Cosmetics status/funding/founders,Series C $30M Aug 2025 Playbook; Series B Rs 100cr Jun 2024,,,subagent,logged,1
2026-09-14,S0245,Vini Cosmetics (Fogg),Vini Cosmetics Fogg startup status 2025 2026,"Only 2018 ET mentor article; established Fogg brand, no shutdown signal",,,subagent,logged,1
2026-09-14,S0246,Vecton AI,Vecton AI Bengaluru startup funding,"Rs 6cr pre-seed led Zeropearl VC, BFSI FDE model, ~10 customers",,,subagent,logged,1
2026-09-15,S0246,Vecton AI,Vecton AI Bengaluru CIN private limited MCA,CIN U62091KA2024PTC188145; Stagemind AI Solutions Private Limited; incorporated 03 May 2024; registered Koramangala Bengaluru,,None,hyperresearch,done,21
2026-09-15,S0246,Vecton AI,Vecton AI founders directors Nokia Ericsson,"Founders are Himanshu Goyal and Gaurav Mandlecha, both BITS Pilani alumni; no Nokia/Ericsson connection found",,None,hyperresearch,done,21
2026-09-15,S0246,Vecton AI,Vecton AI AI BFSI platform products customers 2025 2026,7 product categories; 10 BFSI customers including publicly listed companies; live production deployments,,None,hyperresearch,done,21
2026-09-15,S0246,Vecton AI,Vecton AI Graphik AI former name rebrand,Formerly Graphik AI; rebranded to Vecton in April 2026 via Everything Design,,None,hyperresearch,done,21
2026-09-15,S0246,Vecton AI,Vecton AI Zeropearl VC Bipin Shah,Zeropearl VC founded by Bipin Shah (ex-Titan Capital); Gurugram-based solo GP fund; Rs 159 Cr first fund close,,None,hyperresearch,done,21
2026-09-14,S0247,Dialflo,Dialflo AJVC Rs 1.7 crore funding September 2026,"Rs 1.7cr first round Sep 2026 led AJVC, hybrid AI contact centres",,,subagent,logged,1
2026-09-14,S0248,Ammunic Systems,Ammunic Systems Bengaluru defence startup funding,$1.1M seed Jul 2025 co-led India Accelerator; Jul 2026 SE Asia/loitering-munitions focus,,,subagent,logged,1
2026-09-15,S0248,Ammunic Systems,Ammunic Systems Bengaluru defence startup CIN incorporation,"CIN U62013KA2024PTC193387; incorporated Sep 26, 2024; registered address in Bangalore South",,,subagent,done,32
2026-09-15,S0248,Ammunic Systems,Priyanka Singhal Ammunic Systems founder background,Founder since 2019 (as Tech Wave Solutions); ECE from Amritsar; DRDO intern; bootstrapped,,,subagent,done,32
2026-09-15,S0248,Ammunic Systems,Ammunic Systems seed funding India Accelerator Finvolve,$1.1M seed Jul 25 2025 co-led by India Accelerator and Finvolve; valuation ~$9.8M,,,subagent,done,32
2026-09-15,S0248,Ammunic Systems,Ammunic Systems products loitering munitions Skanda,Skanda system (loitering munitions/gravity-drop bombs); electronic fuzes; anti-tank mines; underwater fuzes; naval munitions,,,subagent,done,32
2026-09-15,S0248,Ammunic Systems,Ammunic Systems order book customers traction,"Order book INR 15 crore; 155 fuses supplied to Indian Army; first major order 2023; customers include Army, DRDO, Navy",,,subagent,done,32
2026-09-15,S0248,Ammunic Systems,Ammunic Systems MCA directors financials,"MCA revenue INR 100 FY25 (shell entity); authorized capital INR 123,500; paid-up INR 113,010; director details behind paywall",,,subagent,done,32
2026-09-15,S0248,Ammunic Systems,Ammunic Systems Southeast Asia expansion 2026,Jul 2026: plans SE Asia/Middle East expansion; second funding round planned; focus on loitering munitions and naval electronic fusing,,,subagent,done,32
2026-09-14,S0249,ANS Commerce,status gate,"DEFUNCT — shut down by Flipkart Feb 2026 per batch hint; confirmed via Business Standard Feb 28, 2025 report of shutdown",,none,subagent,logged,92
2026-09-14,S0250,BharatGPT/Hanooman (Reliance+IIT-Bombay),BharatGPT Hanooman Reliance IIT Bombay status 2026,"Hanooman LLM launch Mar 2024, Reliance + IITs consortium; no recent update in lite pass",,,subagent,logged,1
2026-09-14,S0251,Cellogen Therapeutics,Cellogen Therapeutics Bengaluru funding,Rs 20cr Kotak Alts May 2026 for CAR-T; patent for bi-specific 3rd-gen CAR-T Mar 2025,,,subagent,logged,1
2026-09-14,S0252,Morphing Machines,Morphing Machines semiconductor funding,Series A Rs 38.36cr Oct 2025 (IAN Alpha) + Rs 42cr Apr 2026 close; REDEFINE processor; co-founder Ranjani Narayan,,,subagent,logged,1
2026-09-14,S0253,NeuroPixel.AI,status gate,DEFUNCT — shut operations Apr 2026 after ~6 years; founder cited GenAI competition + financial strain,,none,subagent,logged,92
2026-09-14,S0254,Niro,status gate,"DEFUNCT — shut down operations after 4.5 years (announced ~Oct 2025); cited regulatory headwinds, credit quality stress ",,none,subagent,logged,92
2026-09-14,S0255,Niyo,Niyo fintech startup status acquisition 2026,shutdown-gate cleared; RemitX acquisition confirms active,,,subagent,logged,1
2026-09-14,S0255,Niyo,Niyo founders/Series C funding,$100M Series C led Accel + Lightrock; co-founders Bagri/Bisht,,,subagent,logged,1
2026-09-15,S0255,Niyo,Niyo Technologies CIN private limited company registration,"Finnew Solutions Pvt Ltd CIN U74900KA2015PTC084275 (incorporated Nov 23, 2015); Finnew Captech CIN U72900KA2020PTC135559; Kanji Forex CIN U67190MH1998PTC115072",,,websearch,done,58
2026-09-15,S0255,Niyo,Niyo founders Vikram Chatterjee Shreyans Sheth,Vikram Chatterjee is a Bengali actor; Shreyans Sheth is unrelated to Niyo. Actual founders are Vinay Bagri and Virender Bisht,,,websearch,done,58
2026-09-15,S0255,Niyo,Niyo funding history Bessemer Montreux Visa Scrum Brightoak,"No Bessemer/Montreux/Visa/Scrum/Brightoak investors found. Actual investors: Prime VP, Accel, Lightrock, Multiples, Spring, Horizons, Tencent, JSCapital, Beams, Social Capital",,,websearch,done,58
2026-09-15,S0255,Niyo,Niyo RBL Bank Kotak Mahindra partnership,"No RBL or Kotak Mahindra partnership found. Partners are DCB Bank, SBM Bank, Equitas SFB, YES Bank, ICICI Bank, Federal Bank (planned)",,,websearch,done,58
2026-09-15,S0255,Niyo,Niyo FY25 revenue financials MCA filing,FY25 revenue Rs 123.4 crore (up 32%); net loss Rs 77.8 crore; FY24 revenue Rs 93.84 crore; net loss Rs 143.47 crore,,,websearch,done,58
2026-09-15,S0255,Niyo,Niyo RemitX Capital India Finance acquisition,"Rs 11.4 crore acquisition agreed Aug 31, 2026; 32 branches, 2500+ partners, 200+ employees; operates under Kanji Forex AD-II license",,,websearch,done,58
2026-09-15,S0255,Niyo,Niyo RBI AD-II licence Kanji Forex,"Kanji Forex received perpetual AD-II licence from RBI on Aug 5, 2026 (License No: MUM-ADII-0861-2023)",,,websearch,done,58
2026-09-15,S0255,Niyo,Niyo partner banks customers traction,"Partners: DCB Bank, SBM Bank, Equitas SFB, YES Bank, ICICI Bank, Federal Bank (planned), Vodafone Idea (customer partner)",,,websearch,done,58
2026-09-14,S0256,SatSure,SatSure spacetech startup status 2026,IN-SPACe fund selection confirms active,,,subagent,logged,1
2026-09-14,S0256,SatSure,SatSure founders Series B funding valuation,founder Prateep Basu; $15M Series A; ~$28M total,,,subagent,logged,1
2026-09-14,S0257,Simpl,Simpl BNPL startup status shutdown 2025 2026,RBI halt + layoffs but still operating; no shutdown confirmation,,,subagent,logged,1
2026-09-14,S0257,Simpl,Simpl BNPL founder funding investors,co-founder/CEO Nitya Sharma; founded 2015,,,subagent,logged,1
2026-09-14,S0258,VerSe Innovation,VerSe Innovation Dailyhunt status layoffs 2026,layoffs real but company operating; no shutdown,,,subagent,logged,1
2026-09-14,S0258,VerSe Innovation,VerSe Innovation founders funding valuation,founders Gupta/Bedi; $805M round; ~$5B valuation claim,,,subagent,logged,1
2026-09-15,S0258,VerSe Innovation,VerSe Innovation MCA filing CIN directors ZaakorCorp,"Confirmed CIN U72200KA2007PTC042493, incorporation 2007-04-13, Active status, registered office at Helios Business Park Bengaluru, full director list",,,p3-wave,done,4
2026-09-15,S0258,VerSe Innovation,VerSe Innovation FY25 financials audited results,"Revenue from operations Rs 1,930 Cr; total revenue Rs 2,071 Cr; EBITDA burn Rs 738 Cr; net loss Rs 963 Cr; revenue breakdown by segment available",,,p3-wave,done,4
2026-09-15,S0258,VerSe Innovation,VerSe Innovation Builder.ai round-tripping status 2026,VerSe refuted all allegations with counter-evidence; no formal ED/RBI action confirmed; Builder.ai in US bankruptcy proceedings,,,p3-wave,done,4
2026-09-14,S0259,Wow! Momo,Wow Momo startup funding status 2026,"active, expanding, raising debt",,,subagent,logged,1
2026-09-14,S0259,Wow! Momo,Wow Momo founders funding valuation,founders Daryani/Homagai; founded 2008,,,subagent,logged,1
2026-09-14,S0260,ARC,ARC gaming startup funding Chimera MIXI 2026,pre-seed round confirms active,,,subagent,logged,1
2026-09-14,S0260,ARC,ARC gaming startup founders portable console,founders Joseph/Jadhav; ARC X1 handheld,,,subagent,logged,1
2026-09-14,S0261,InstaAstro,InstaAstro Series A funding 2026,Series A confirms active,,,subagent,logged,1
2026-09-14,S0261,InstaAstro,InstaAstro founder CEO,founder/CEO Nitin Verma; founded 2021,,,subagent,logged,1
2026-09-14,S0262,Iztri,Iztri homeservices seed funding 2026,seed round confirms active,,,subagent,logged,1
2026-09-14,S0262,Iztri,Iztri fabric care startup founders,founders Ramesh/Choudhary; founded 2024,,,subagent,logged,1
2026-09-14,S0263,Qila Games,Qila Games startup funding 2026,pre-seed round; no shutdown signals,,,subagent,logged,1
2026-09-14,S0263,Qila Games,Qila Games founders Chimera VC pre-seed,founders Hari/Mishra; founded 2024,,,subagent,logged,1
2026-09-14,S0264,Sasta Sundar,Sasta Sundar startup status/shutdown/acquisition 2025 2026,"ACTIVE - listed company, restructuring, not defunct",Exact CIN and incorporation date,,subagent,logged,1
2026-09-14,S0264,Sasta Sundar,Sasta Sundar funding founders,"B L Mittal founder, Flipkart investment, Rs 150 Cr turnaround plan",Exact founding date,,subagent,logged,1
2026-09-14,S0265,Astrotalk,Astrotalk startup status/shutdown/acquisition 2025 2026,ACTIVE UNICORN - ESOP buyback at $1Bn valuation Aug 2026,Exact Series A date and amount breakdown,,subagent,logged,1
2026-09-14,S0265,Astrotalk,Astrotalk founders funding,"Puneet Gupta and Anmol Jain founded 2017, $34Mn total funding",Exact founding date,,subagent,logged,1
2026-09-14,S0266,CarDekho (GirnarSoft),CarDekho GirnarSoft startup status/shutdown/acquisition 2025 2026,"ACTIVE - IPO preparations, CarTrade acquisition talks fell through Nov 2025",Exact incorporation date,,subagent,logged,1
2026-09-14,S0266,CarDekho (GirnarSoft),CarDekho founders funding,"Amit Jain and Anurag Jain founded 2007, $250M Series E at $1.2Bn",Full investor list,,subagent,logged,1
2026-09-14,S0267,SagarDefence Engineering,SagarDefence Engineering startup status/shutdown/acquisition 2025 2026,"ACTIVE - Series B, IPO announced June 2026",Exact CIN,,subagent,logged,1
2026-09-14,S0267,SagarDefence Engineering,SagarDefence founders funding,"Mridul Babbar, Nikunj Parashar founded 2015, $48.2M funding",Full founder backgrounds,,subagent,logged,1
2026-09-14,S0268,InRisk Labs (EarthRe),InRisk Labs EarthRe startup status/shutdown/acquisition 2025 2026,"ACTIVE - Series A $27M, EarthRe got IFSCA reinsurance licence",Exact incorporation date,,subagent,logged,1
2026-09-14,S0268,InRisk Labs (EarthRe),InRisk Labs founders funding,"Aavrit Singhal, Siddesh Ramasubramanian, Malay Kumar Poddar founded 2024",Exact founding date,,subagent,logged,1
2026-09-14,S0269,Videonetics,Videonetics startup status/shutdown/acquisition 2025 2026,"ACTIVE - Series B, AI Company of the Year 2026, operating",Exact CIN,,subagent,logged,1
2026-09-14,S0269,Videonetics,Videonetics founders funding,"Dr. Tinku Acharya founded 2008, $18.1M funding",Full investor details,,subagent,logged,1
2026-09-14,S0270,Drivn (DRIVN),Drivn DRIVN startup status/shutdown/acquisition 2025 2026,"ACTIVE - Indian electric mobility startup, $140M total funding",Exact incorporation date,,subagent,logged,1
2026-09-14,S0270,Drivn (DRIVN),Drivn founders funding,"Manav Bansal and Alpna Jain founded 2025, $140M funding",Full investor list,,subagent,logged,1
2026-09-14,S0271,Turtlemint,Turtlemint startup status/shutdown/acquisition 2025 2026,"ACTIVE - Public company, IPO filed June 2026",Exact founding date,,subagent,logged,1
2026-09-14,S0271,Turtlemint,Turtlemint founders funding,"Dhirendra Mahyavanshi and Vinayak Pathak, IPO filed",Full investor list,,subagent,logged,1
2026-09-14,S0272,ValuEnable,ValuEnable startup status/shutdown/acquisition 2025 2026,"ACTIVE - Seed stage, Mumbai-based insurtech",Exact incorporation date,,subagent,logged,1
2026-09-14,S0272,ValuEnable,ValuEnable founders funding,"Satprem Mohanty and Mithil Sejpal founded 2021, $1.13M funding",Full investor list,,subagent,logged,1
2026-09-14,S0273,Wellbeing Nutrition,Wellbeing Nutrition startup status/shutdown/acquisition 2025 2026,"ACQUIRED - USV Pharma bought 79% stake for Rs 1,583 Cr in Feb 2026",Exact founding date,,subagent,logged,1
2026-09-14,S0273,Wellbeing Nutrition,Wellbeing Nutrition founders funding,"Avnish Chhabria founded 2019, acquired by USV",Full investor history,,subagent,logged,1
2026-09-14,S0274,Alt Carbon,Alt Carbon startup status 2025 2026,"Active via June 2026 Microsoft CDR deal (ESG Today, TechCrunch, Carbon Herald)",,,subagent,logged,1
2026-09-14,S0274,Alt Carbon,Alt Carbon founders seed $12M Lachy Groom,"$12M seed May 2025 led by Lachy Groom (Inc42, YourStory, TechCrunch); founders Shrey + Sparsh Agarwal brothers (Forbes Sep 2024)",,,subagent,logged,1
2026-09-14,S0275,Alphadroid,Alphadroid robotics Noida funding,"Active; $3.8M (INR 36 Cr) pre-Series A May 2026 led by Alkemi Growth Capital (Inc42, Tracxn); founder Sanjeev Kumar (company about page)",,,subagent,logged,1
2026-09-14,S0276,Minfy Technologies,Minfy Technologies Hyderabad funding acquisition status 2025,"Active; profitable bootstrapped cloud co, ET Bootstrap Champ 2025 (ET)",,,subagent,logged,1
2026-09-14,S0276,Minfy Technologies,Minfy Technologies founders CEO Hyderabad bootstrapped,Founded 2016 by Vijay Jain + Vivek Jain; unfunded per Tracxn snippet,,,subagent,logged,1
2026-09-14,S0277,Celebal Technologies,Celebal Technologies Jaipur funding status 2025 2026,Active; $15M June 2025 (YourStory) + $5.2M debt June 2026 from BlackSoil (IBS Intelligence),,,subagent,logged,1
2026-09-14,S0277,Celebal Technologies,Celebal Technologies founders CEO,"Founded 2016 by Anupam Gupta + Anirudh Kala (Tracxn/ynos snippets, company site)",,,subagent,logged,1
2026-09-14,S0278,Tonbo Imaging,Tonbo Imaging Bengaluru funding valuation status 2025 2026,"Active; DRHP Dec 2025 pure OFS (ET); Series D INR 175 Cr Apr 2025 at INR 1500 Cr valuation (CNBC-TV18, Marcamoney)",,,subagent,logged,1
2026-09-14,S0279,DigitalPaani,DigitalPaani Navam Capital $2.3M September 2026 funding,Active; Rs 22 Cr Sep 2026 led by Navam Capital (IndianRetailer; $2.3M per discovery hint; ISN roundup confirms window),,,subagent,logged,1
2026-09-14,S0279,DigitalPaani,DigitalPaani founders CEO water treatment Gurgaon,"Founded 2020 by Mansi Jain + Rajesh Jain (Climate Angels, company site)",,,subagent,logged,1
2026-09-14,S0280,Yuma Energy,Yuma Energy battery swapping Magna funding,"Active; $35M Series A Sep 1 2026 led by Magna (Hindu BL, ET Sustainability, EVTechNews); JV of Yulu + Magna launched 2023 (ET Auto)",,,subagent,logged,1
2026-09-15,S0280,Yuma Energy,Yuma Energy India CIN incorporation private limited registered office,"MAGNA YUMA PRIVATE LIMITED, CIN U74996KA2022PTC158091, registered at ROC Bangalore",,None,subagent,done,27
