founder_id,person_id,name,startup_id,company,role_title,founder_type,active,departure_date,education,linkedin,location,prev_companies_raw,previous_company_count,source_id,confidence,notes
FDR0716,P1107,Vaibhav Kumar,S0288,Traqo,Co-founder,co-founder,True,,Co-founder of Traqo; technology background,,,,0,SRC03461,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0717,P1108,Mishu Ahluwalia,S0289,Trevel,Co-founder,founder,True,,Co-founded Trevel in 2025,,,,0,SRC03469,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0718,P1109,Rishi Raj Kochhar,S0289,Trevel,Co-founder,co-founder,True,,Co-founded Trevel in 2025,,,,0,SRC03469,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0719,P1110,Sahil Jindal,S0289,Trevel,Co-founder,co-founder,True,,Co-founded Trevel; featured by Forbes India,,,,0,SRC03470,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0720,P1111,Umesh Kumar,S0290,Runable,Co-founder & CEO,founder,True,,IIT Roorkee CSE '23; previously co-founded SkoolStream (acquired by Bodhi AI in March 2022),,,,0,SRC03474,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0721,P1112,Saksham Sarda,S0290,Runable,Co-founder,co-founder,True,,Co-founded Runable; previously worked on AI infrastructure,,,,0,SRC03475,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0722,P1114,Anshuman Ruia,S0291,GreenLine,Founder,founder,True,,Second generation of Ruia family that founded Essar; financial expertise and project execution,,,,0,SRC03487,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0723,P1115,Ashok Hariharan,S0292,IDfy,CEO & Co-founder,founder,True,,Penn State engineering and ISB graduate; previously developed high-speed network processors and led corporate strategy,,,,0,SRC03493,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0724,P1116,Vineet Jawa,S0292,IDfy,Co-founder,co-founder,True,,ISB graduate; later co-founded credit risk platform CredRight,,,,0,SRC03493,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0725,P1117,Hatim Baheranwala,S0292,IDfy,Co-founder,co-founder,True,,Co-founded IDfy in 2011,,,,0,SRC03497,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0726,P1118,Amit Kumar,S0293,QWEEN,Co-founder & CEO,founder,True,,Launched Qween as bootstrapped venture; CEO; based in Bengaluru,,,,0,SRC03503,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0727,P1119,Suyash Motarwar,S0293,QWEEN,Co-founder & CTPO,co-founder,True,,Co-founded Qween; CTPO; technology strategy; previously at Suci,,,,0,SRC03504,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0728,P1120,Aditi Murarka Agrawal,S0296,Nestasia,co-founder,,,,,,,,0,SRC03514,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0729,P1121,Anurag Agrawal,S0296,Nestasia,co-founder,,,,,,,,0,SRC03514,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0730,P1123,Prukalpa Sankar,S0301,Atlan,co-founder & CEO,,,,,,,,0,SRC03543,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0731,P1124,Kartik Kini,S0304,Centricity,Chief Strategy and Execution Officer,executive,True,,,,,,0,SRC03553,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0732,P1125,Raghav Parvataraju,S0305,Graph AI,CEO,,,,,,,,0,SRC03557,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0733,P1126,Raghavendra Parvataraju,S0305,Graph AI,CEO,,True,,IIT graduate (unverified — some coverage references IIT background but no specific institute confirmed in sources),,,,0,SRC03557,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0734,P1127,Vijay Ponukumati,S0305,Graph AI,CTO,,True,,UNKNOWN,,,,0,SRC03557,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0735,P1128,Mohan Konyala,S0305,Graph AI,CPO,,True,,UNKNOWN,,,,0,SRC03557,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0736,P1129,Ashutosh Bordekar,S0305,Graph AI,CFO,,True,,UNKNOWN,,,,0,SRC03557,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0737,P1131,Saurabh Agarwal,S0306,GROWiT India,Founder & CEO,,,,,,,,0,SRC03564,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0738,P1132,Akshay Agarwal,S0306,GROWiT India,Co-founder,,,,,,,,0,SRC03565,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0739,P1133,Shashwath T.R.,S0307,Mindgrove Technologies,Co-founder and CEO,,True,,SRM Engineering College,,,,0,SRC03569,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0740,P1134,Sharan Srinivas J.,S0307,Mindgrove Technologies,Co-founder and CTO,,True,,"Meenakshi Sundararajan Engineering College, Anna University (2012); ETH Zurich (Masters in Computational Science)",,,,0,SRC03569,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0741,P1135,Navneet Singh,S0309,Kepler Aerospace,Founder & CEO,,,,,,,,0,SRC03583,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0742,P1136,Kiran V. Sharma,S0309,Kepler Aerospace,Chief Strategy Officer,,,,,,,,0,SRC02584,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0743,P1137,Vikram Chopra,S0310,CARS24,CEO,founder,True,,,,,,0,SRC03592,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0744,P1138,Mehul Agarwal,S0310,CARS24,Co-founder,co-founder,False,,,,,,0,SRC03610,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0745,P1144,Kushagra Srivastava,S0312,Chakr Innovation,Founder & CEO,,,,,,,,0,SRC03629,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0746,P1145,Sanjay Srikanth Nekkanti,S0313,Dhruva Space,Co-founder & CEO,,,,,,,,0,SRC03630,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0747,P1146,Krishna Teja Penamakuru,S0313,Dhruva Space,Co-founder,,,,,,,,0,SRC03631,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0748,P1147,Ajay Upadhyaya,S0314,Nawgati,Co-founder,co-founder,,,,,,,0,SRC03634,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0749,P1148,Kunal Popat,S0316,R for Rabbit,Co-founder,co-founder,,,,,,,0,SRC03645,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0750,P1149,Kunal Chimanlal Popat,S0316,R for Rabbit,Founder & CEO,founder,True,,"Nirma Institute of Technology (Chemical Engineering), ICFAI (Brand Management), NMIMS (MBA Marketing)",,,,0,SRC03650,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0751,P1150,Kinjal Kunal Popat,S0316,R for Rabbit,Co-founder & COO,co-founder,True,,NIFD (Fashion),,,,0,SRC03651,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0752,P1151,Rajnikant Kishorkumar Shah,S0316,R for Rabbit,Director,director,True,,Director of R for Rabbit Baby Products Pvt Ltd per MCA records; tenure 4 years.,,,,0,SRC03647,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0753,P1152,Sumit Sinha,S0316,R for Rabbit,Nominee Director,director,True,,Co-founder and Managing Partner of Filter Capital; nominee director on R for Rabbit board post-Series B.,,,,0,SRC03647,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0754,P1153,Radhika Patil,S0320,Cradlewise,Co-founder,co-founder,,,,,,,0,SRC03673,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0755,P1154,Bharath Patil,S0320,Cradlewise,Co-founder and CTO,,True,,"MS Electronics, IISc",,,,0,SRC03685,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0756,P1156,Ankit Agrawal,S0322,InsuranceDekho,Founder & CEO,,True,,Former Head of Insurance Division at CarDekho (joined 2015); founded InsuranceDekho as insurance arm of CarDekho before spin-off; BW 40 Under 40 awardee,,,,0,SRC03709,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0757,P1157,Ish Babbar,S0322,InsuranceDekho,Co-Founder & CTO,,True,,Co-founded InsuranceDekho with Ankit Agrawal in 2016; serves as Chief Technology Officer,,,,0,SRC03703,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0758,P0085,Gaurav Kumar,S0325,Yubi,Founder and CEO,founder,True,,Fintech,,,,0,SRC03729,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0759,P1164,Prashant Jalan,S0326,Guickly,Founder,founder,True,,Former applied AI lead at Google,,,,0,SRC03733,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0760,P0564,Unknown,S0328,Navata Supply Chain Solutions,Founder(s),founder,True,,Logistics/tech,,,,0,SRC03739,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0761,P0564,Unknown,S0330,mPokket,Founder(s),founder,True,,Fintech,,,,0,SRC03744,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0762,P0564,Unknown,S0331,StockEdge/Kredent,Founder(s),founder,True,,Fintech,,,,0,SRC03746,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0763,P0564,Unknown,S0332,EyeROV,Founder(s),founder,True,,Marine robotics,,,,0,SRC03750,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0764,P1165,Athil Krishna,S0333,iHub Robotics,Founder/CEO,founder,True,,Humanoid robotics,,,,0,SRC03754,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0765,P1166,Krishna Veer Singh,S0343,Lissun,Founder,founder,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0766,P1167,Tarun Gupta,S0343,Lissun,Co-Founder,co-founder,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0767,P1168,Prateek Agarwal,S0345,Alle,Founder,founder,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0768,P1169,Harshit Madan,S0345,Alle,Co-founder,co-founder,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0769,P1170,Pavan Patil,S0345,Alle,Co-founder,co-founder,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0770,P1171,Priy Ranjan,S0354,Shopflo,CEO,founder,,,,,,,0,SRC03849,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0771,P1172,Ankit Bansal,S0354,Shopflo,CTO,co-founder,,,,,,,0,SRC03845,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0772,P1173,Ishan Rakshit,S0354,Shopflo,co-founder,co-founder,,,,,,,0,SRC03850,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0773,P1174,Prafful Goyal,S0354,Shopflo,co-founder,co-founder,,,,,,,0,SRC03845,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0774,P1175,Sudarshan Kamath,S0355,smallest.ai,CEO / Co-founder,founder,,,"Former Elevation Capital investor, AI engineer",,,,0,SRC03856,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0775,P1176,Akshat Mandloi,S0355,smallest.ai,Co-founder,co-founder,,,Engineer,,,,0,SRC03857,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0776,P1177,Vrinda Kapoor,S0356,Dv2js Innovation,CEO / Founder,founder,,,"Tech entrepreneur, incubated at IIT Delhi, Berkeley SkyDeck accelerator",,,,0,SRC03859,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0777,P1178,Vinayak Dalmia,S0356,Dv2js Innovation,Co-founder,co-founder,,,,,,,0,SRC03861,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0778,P1179,Chirag Gupta,S0357,4700BC,Founder & CEO,founder,,,Former Deloitte consultant,,,,0,SRC03868,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0779,P1180,Ankur Gupta,S0357,4700BC,Co-founder,co-founder,,,,,,,0,SRC03869,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0780,P1181,Vikas Taneja,S0359,GamesKraft,Founder & Director,founder,,,,,,,0,SRC03875,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0781,P1182,Prithvi Raj Singh,S0359,GamesKraft,Founder & Director,founder,,,,,,,0,SRC03875,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0782,P1183,Deepak Singh,S0359,GamesKraft,Founder,founder,,,,,,,0,SRC03880,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0783,P1184,Deepak Gullapalli,S0361,Head Digital Works,Founder & Chairman,founder,,,Founded Head Digital Works (then Head Infotech) in 2006,,,,0,SRC03887,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0784,P1185,Siddharth Sharma,S0361,Head Digital Works,CEO,executive,,,,,,,0,SRC03889,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0785,P0241,Vidit Aatrey,S0363,KiranaClub,Founder & CEO (Meesho),founder,,,,,,,0,SRC03904,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0786,P0564,unknown,S0363,KiranaClub,KiranaClub founder,founder,,,,,,,0,SRC03899,LOW,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0787,P1186,Navkiran Singh,S0365,PokerBaazi,Founder & CEO,founder,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0788,P1187,Varun Ganjoo,S0365,PokerBaazi,Co-Founder,co-founder,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0789,P1188,Puneet Singh,S0365,PokerBaazi,Co-Founder,co-founder,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0790,P1189,Harsh Prateek,S0366,Pync,Founder,founder,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0791,P1190,Mayank Sahu,S0366,Pync,Co-founder,co-founder,,,,,,,0,,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0792,P1191,"{'v': 'Dilsher Singh Malhi', 'conf': 0.9, 'src': 'ET Now'}",S0367,Zupee,"{'v': 'Co-founder', 'conf': 0.9}","{'v': 'founder', 'conf': 0.9}","{'v': True, 'conf': 0.7, 'src': 'inferred'}",,"{'v': 'IIT Kanpur alumnus', 'conf': 0.9, 'src': 'ET Now'}",,,,0,SRC03930,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0793,P1191,Dilsher Singh Malhi,S0367,Zupee,Co-founder and CEO,,True,,IIT Kanpur (Chemical Engineering); EPFL Switzerland,,,,0,SRC03930,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0794,P1192,Siddhant Saurabh,S0367,Zupee,Co-founder,,True,,unknown,,,,0,SRC03935,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
