link_id,startup_id,investor_id,investor_name,investor_type,round_type,round_date,first_seen,rounds,lead,disclosed_amount,amount,board_seat,status,source_id,confidence
IL03955,S0215,INV1277,{'name': 'LC Nueva Investment Partners'},,Equity,2022-06,,,lead,2.0,,,,SRC02950,HIGH
IL03956,S0215,INV1278,"{'name': ""Founder's Room Capital""}",,Equity,2022-06,,,,2.0,,,,SRC02950,HIGH
IL03957,S0215,INV1277,{'name': 'LC Nueva Investment Partners'},,Equity,2022-06,,,lead,2.0,,,,SRC02950,HIGH
IL03958,S0215,INV1279,{'name': 'LC Nueva'},,Pre-Series A,2026-01,,,lead,180.0,,,,SRC02948,HIGH
IL03959,S0215,INV1280,{'name': 'Mufin'},,Pre-Series A,2026-01,,,,180.0,,,,SRC02948,HIGH
IL03960,S0215,INV1279,{'name': 'LC Nueva'},,Pre-Series A,2026-01,,,lead,180.0,,,,SRC02948,HIGH
IL03961,S0215,INV1281,{'name': 'LC Nueva AIF'},,Bridge Round,2021-09-30,,,lead,20.0,,,,SRC02955,MEDIUM
IL03962,S0215,INV1281,{'name': 'LC Nueva AIF'},,Bridge Round,2021-09-30,,,lead,20.0,,,,SRC02955,MEDIUM
IL03963,S0215,INV1276,{'name': 'Inflection Point Ventures'},,Pre-Series A,2024-03,,,lead,20.0,,,,SRC02956,MEDIUM
IL03964,S0215,INV1276,{'name': 'Inflection Point Ventures'},,Pre-Series A,2024-03,,,lead,20.0,,,,SRC02956,MEDIUM
IL03965,S0215,INV1282,LC Nueva,investment partner,,,2021,"['2022 equity', '2026 pre-Series A']",True,,₹18 crore in 2026 round; earlier amounts undisclosed,,,SRC02948,HIGH
IL03966,S0215,INV1283,Inflection Point Ventures,angel network,,,2021,['2021 pre-Series A'],True,,₹5.5 crore round; individual cheque undisclosed,,,SRC02954,HIGH
IL03967,S0216,INV1284,{'name': 'WaterBridge Ventures'},,Seed,2022-10,,,lead,2.0,,,,SRC02963,HIGH
IL03968,S0216,INV1284,{'name': 'WaterBridge Ventures'},,Seed,2022-10,,,lead,2.0,,,,SRC02963,HIGH
IL03969,S0216,INV0861,WaterBridge Ventures,venture capital,,,2022-10,['Seed'],True,,$2m round; individual cheque undisclosed,,,SRC02963,HIGH
IL03970,S0217,INV1285,{'name': 'Nikhil Kamath'},,Growth capital,2026-08,,,lead,2500.0,,,,SRC02968,HIGH
IL03971,S0217,INV1286,{'name': 'Sreeram Reddy Vanga'},,Growth capital,2026-08,,,lead,2500.0,,,,SRC02968,HIGH
IL03972,S0217,INV1285,{'name': 'Nikhil Kamath'},,Growth capital,2026-08,,,lead,2500.0,,,,SRC02968,HIGH
IL03973,S0217,INV1286,{'name': 'Sreeram Reddy Vanga'},,Growth capital,2026-08,,,lead,2500.0,,,,SRC02968,HIGH
IL03974,S0217,INV0578,Nikhil Kamath,individual entrepreneur,,,2026-08,['2026 growth capital'],,,₹200 crore,,,SRC02972,HIGH
IL03975,S0217,INV1287,Sreeram Reddy Vanga,individual entrepreneur,,,2026-08,['2026 growth capital'],,,₹50 crore implied by coverage; individual amount not independently detailed,,,SRC02968,MEDIUM
IL03976,S0219,INV1288,Baring Private Equity Partners India,,Series A,2026-06-04,,,lead,,,,,SRC02980,HIGH
IL03977,S0219,INV1289,Z3Partners,,Series A,2026-06-04,,,lead,,,,,SRC02980,HIGH
IL03978,S0219,INV1288,Baring Private Equity Partners India,,Series A,2026-06-04,,,lead,,,,,SRC02980,HIGH
IL03979,S0219,INV1289,Z3Partners,,Series A,2026-06-04,,,lead,,,,,SRC02980,HIGH
IL03980,S0219,INV1290,Bajaj Finance,,pre-Series A / seed,2026-06-04,,,lead,,,,,SRC02983,HIGH
IL03981,S0219,INV1290,Bajaj Finance,,pre-Series A / seed,2026-06-04,,,lead,,,,,SRC02983,HIGH
IL03982,S0220,INV1291,IIT Kanpur alumni network,,Seed,2026-02-23,,,lead,,,,,SRC02987,HIGH
IL03983,S0220,INV1291,IIT Kanpur alumni network,,Seed,2026-02-23,,,lead,,,,,SRC02987,HIGH
IL03984,S0221,INV1086,Ashish Kacholia,,Seed,2024-09-30,,,lead,,,,,SRC02993,HIGH
IL03985,S0221,INV1292,Associates,,Seed,2024-09-30,,,lead,,,,,SRC02993,HIGH
IL03986,S0221,INV1086,Ashish Kacholia,,Seed,2024-09-30,,,lead,,,,,SRC02993,HIGH
IL03987,S0221,INV1292,Associates,,Seed,2024-09-30,,,lead,,,,,SRC02993,HIGH
IL03988,S0221,INV1086,Ashish Kacholia,,Series A (planned),2024-09-30,,,lead,,,,,SRC02993,MEDIUM
IL03989,S0222,INV0542,Info Edge Ventures,,Seed,2025-02-13,,,lead,,,,,SRC03002,HIGH
IL03990,S0222,INV0542,Info Edge Ventures,,Seed,2025-02-13,,,lead,,,,,SRC03002,HIGH
IL03991,S0222,INV1191,IAN Alpha Fund,,Series A,2026-05-20,,,lead,,,,,SRC03001,HIGH
IL03992,S0222,INV1037,IAN Group,,Series A,2026-05-20,,,,,,,,SRC03001,HIGH
IL03993,S0222,INV1191,IAN Alpha Fund,,Series A,2026-05-20,,,lead,,,,,SRC03001,HIGH
IL03994,S0223,INV1219,Peak XV Partners (Surge),,pre-Series A / Seed,2026-08-04,,,lead,,,,,SRC03009,HIGH
IL03995,S0223,INV1219,Peak XV Partners (Surge),,pre-Series A / Seed,2026-08-04,,,lead,,,,,SRC03009,HIGH
IL03996,S0224,INV1293,Venture Catalysts angel network,,pre-seed,2026,,,lead,0.5,,,,SRC03014,LOW
IL03997,S0224,INV1293,Venture Catalysts angel network,angel network,,,,['pre-seed'],True,,,,,SRC03014,LOW
IL03998,S0225,INV1294,Helena,,growth equity,August 2026,,,lead,25.0,,,,SRC03016,HIGH
IL03999,S0225,INV1050,Capital 2B,,growth equity,August 2026,,,lead,25.0,,,,SRC03016,HIGH
IL04000,S0225,INV1295,Japan Airlines,,growth equity,August 2026,,,lead,25.0,,,,SRC03016,HIGH
IL04001,S0225,INV1296,TransLink Innovation Fund,,growth equity,August 2026,,,lead,25.0,,,,SRC03016,HIGH
IL04002,S0225,INV1297,SMSC,,growth equity,August 2026,,,lead,25.0,,,,SRC03016,HIGH
IL04003,S0225,INV1294,Helena,,growth equity,August 2026,,,lead,25.0,,,,SRC03016,HIGH
IL04004,S0225,INV1050,Capital 2B,,growth equity,August 2026,,,lead,25.0,,,,SRC03016,HIGH
IL04005,S0225,INV1295,Japan Airlines,,growth equity,August 2026,,,lead,25.0,,,,SRC03016,HIGH
IL04006,S0225,INV1296,TransLink Innovation Fund,,growth equity,August 2026,,,lead,25.0,,,,SRC03016,HIGH
IL04007,S0225,INV1297,SMSC,,growth equity,August 2026,,,lead,25.0,,,,SRC03016,HIGH
IL04008,S0225,INV1294,Helena,investor,,,,['growth equity'],False,,,,,SRC03016,HIGH
IL04009,S0225,INV1050,Capital 2B,investor,,,,['growth equity'],False,,,,,SRC03016,HIGH
IL04010,S0225,INV1295,Japan Airlines,strategic investor,,,,['growth equity'],False,,,,,SRC03016,HIGH
IL04011,S0226,INV1298,Verlinvest,,Series B,September 2026,,,lead,1000.0,,,,SRC01075,MEDIUM
IL04012,S0226,INV0121,Elevation Capital,,Series B,September 2026,,,,1000.0,,,,SRC01075,MEDIUM
IL04013,S0226,INV0048,Nexus Venture Partners,,Series B,September 2026,,,,1000.0,,,,SRC01075,MEDIUM
IL04014,S0226,INV0652,angel investors,,Series B,September 2026,,,,1000.0,,,,SRC01075,MEDIUM
IL04015,S0226,INV1298,Verlinvest,,Series B,September 2026,,,lead,1000.0,,,,SRC01075,MEDIUM
IL04016,S0226,INV0121,Elevation Capital,,Series A,2024-07-01,,,lead,42.3,,,,SRC03024,HIGH
IL04017,S0226,INV0048,Nexus Venture Partners,,Series A,2024-07-01,,,,42.3,,,,SRC03024,HIGH
IL04018,S0226,INV1299,AngelList India,,Series A,2024-07-01,,,,42.3,,,,SRC03024,HIGH
IL04019,S0226,INV0121,Elevation Capital,,Series A,2024-07-01,,,lead,42.3,,,,SRC03024,HIGH
IL04020,S0226,INV1298,Verlinvest,,Series B,2026-09-04,,,lead,98.75,,,,SRC03020,HIGH
IL04021,S0226,INV0121,Elevation Capital,,Series B,2026-09-04,,,,98.75,,,,SRC03020,HIGH
IL04022,S0226,INV0048,Nexus Venture Partners,,Series B,2026-09-04,,,,98.75,,,,SRC03020,HIGH
IL04023,S0226,INV1300,Abhiraj Singh Bhal,,Series B,2026-09-04,,,,98.75,,,,SRC03020,HIGH
IL04024,S0226,INV1301,Bhaane Retail,,Series B,2026-09-04,,,,98.75,,,,SRC03020,HIGH
IL04025,S0226,INV1302,Ajit Mohan,,Series B,2026-09-04,,,,98.75,,,,SRC03020,HIGH
IL04026,S0226,INV1298,Verlinvest,,Series B,2026-09-04,,,lead,98.75,,,,SRC03020,HIGH
IL04027,S0226,INV1298,Verlinvest,,Series B,2026-09-07,,,lead,100.0,,,,SRC03019,MEDIUM
IL04028,S0226,INV0121,Elevation Capital,,Series B,2026-09-07,,,,100.0,,,,SRC03019,MEDIUM
IL04029,S0226,INV0048,Nexus Venture Partners,,Series B,2026-09-07,,,,100.0,,,,SRC03019,MEDIUM
IL04030,S0226,INV1300,Abhiraj Singh Bhal,,Series B,2026-09-07,,,,100.0,,,,SRC03019,MEDIUM
IL04031,S0226,INV1302,Ajit Mohan,,Series B,2026-09-07,,,,100.0,,,,SRC03019,MEDIUM
IL04032,S0226,INV1303,Anand Ahuja,,Series B,2026-09-07,,,,100.0,,,,SRC03019,MEDIUM
IL04033,S0226,INV1298,Verlinvest,,Series B,2026-09-07,,,lead,100.0,,,,SRC03019,MEDIUM
IL04034,S0226,INV1298,Verlinvest,VC,,,,['Series B'],True,,,,,SRC01075,MEDIUM
IL04035,S0226,INV0121,Elevation Capital,VC,,,,['Series B'],False,,,,,SRC01075,MEDIUM
IL04036,S0226,INV0048,Nexus Venture Partners,VC,,,,['Series B'],False,,,,,SRC01075,MEDIUM
IL04037,S0228,INV1304,CDPQ,,Series D,August 2022,,,lead,105.0,,,,SRC03034,MEDIUM
IL04038,S0228,INV0029,Tiger Global,,Series D,August 2022,,,,105.0,,,,SRC03034,MEDIUM
IL04039,S0228,INV1305,Sequoia India (now Peak XV),,Series D,August 2022,,,,105.0,,,,SRC03034,MEDIUM
IL04040,S0228,INV1304,CDPQ,,Series D,August 2022,,,lead,105.0,,,,SRC03034,MEDIUM
IL04041,S0228,INV0080,Sequoia India,,Seed,2013,,,lead,,,,,SRC03039,LOW
IL04042,S0228,INV0080,Sequoia India,,Seed,2013,,,lead,,,,,SRC03039,LOW
IL04043,S0228,INV0029,Tiger Global,,Series C,2019-10,,,lead,35.0,,,,SRC03039,HIGH
IL04044,S0228,INV0084,Sequoia Capital India,,Series C,2019-10,,,lead,35.0,,,,SRC03039,HIGH
IL04045,S0228,INV0029,Tiger Global,,Series C,2019-10,,,lead,35.0,,,,SRC03039,HIGH
IL04046,S0228,INV0084,Sequoia Capital India,,Series C,2019-10,,,lead,35.0,,,,SRC03039,HIGH
IL04047,S0228,INV0037,Peak XV Partners,,CPEF (Conflict/Unverified),2022,,,lead,125.0,,,,,LOW
IL04048,S0228,INV0037,Peak XV Partners,,CPEF (Conflict/Unverified),2022,,,lead,125.0,,,,,LOW
IL04049,S0228,INV1304,CDPQ,institutional investor,,,,['Series D'],True,,,,,SRC03034,MEDIUM
IL04050,S0228,INV0029,Tiger Global,VC,,,,['Series D'],False,,,,,SRC03034,MEDIUM
IL04051,S0228,INV1305,Sequoia India (now Peak XV),VC,,,,['Series D'],False,,,,,SRC03034,MEDIUM
IL04052,S0229,INV0038,Y Combinator,,Seed,2015-08-17,,,lead,,,,,SRC03046,MEDIUM
IL04053,S0229,INV0003,Accel,,Series A,2018-06-20,,,lead,,,,,SRC03046,MEDIUM
IL04054,S0229,INV0037,Peak XV Partners,,Series A,2018-06-20,,,lead,,,,,SRC03046,MEDIUM
IL04055,S0229,INV1306,Wing VC,,Series A,2018-06-20,,,lead,,,,,SRC03046,MEDIUM
IL04056,S0229,INV0038,Y Combinator,,Series A,2018-06-20,,,lead,,,,,SRC03046,MEDIUM
IL04057,S0229,INV0003,Accel,,Series B,2019-07-24,,,lead,,,,,SRC03050,HIGH
IL04058,S0229,INV1307,TI Platform Management,,Series C,2021-10-28,,,lead,,,,,SRC03050,HIGH
IL04059,S0229,INV0218,IFC,,Later Stage VC,2024-09-05,,,lead,,,,,SRC03046,MEDIUM
IL04060,S0229,INV1308,East West Bank,,Later Stage VC,2024-09-05,,,lead,,,,,SRC03046,MEDIUM
IL04061,S0229,INV1309,Sumitomo Mitsui Banking Corporation,,Later Stage VC,2024-09-05,,,lead,,,,,SRC03046,MEDIUM
IL04062,S0229,INV1310,GMO Payment Gateway,,Later Stage VC,2024-09-05,,,lead,,,,,SRC03046,MEDIUM
IL04063,S0229,INV1311,TD Bank,,Conventional Debt,2025-10-30,,,lead,,,,,SRC03047,HIGH
IL04064,S0230,INV1312,Krishnan Vishwanathan,,Seed,2016-07-11,,,lead,,,,,SRC03053,MEDIUM
IL04065,S0230,INV1313,Aasaan Retail,,Seed,2016-07-11,,,lead,,,,,SRC03053,MEDIUM
IL04066,S0230,INV1314,Endiya Partners,,Series A,2016-07-21,,,lead,,,,,SRC03053,MEDIUM
IL04067,S0230,INV1315,Ventureast,,Series A,2016-07-21,,,lead,,,,,SRC03053,MEDIUM
IL04068,S0230,INV1316,Fosun RZ Capital,,Series A,2016-07-21,,,lead,,,,,SRC03053,MEDIUM
IL04069,S0230,INV0694,Zodius,,Series B,2017-10-25,,,lead,,,,,SRC03053,MEDIUM
IL04070,S0230,INV1314,Endiya Partners,,Series B,2017-10-25,,,lead,,,,,SRC03053,MEDIUM
IL04071,S0230,INV1315,Ventureast,,Series B,2017-10-25,,,lead,,,,,SRC03053,MEDIUM
IL04072,S0230,INV1314,Endiya Partners,,Series C,2018-09-07,,,lead,,,,,SRC03053,MEDIUM
IL04073,S0230,INV0204,Vertex Ventures,,Series C,2018-09-07,,,lead,,,,,SRC03053,MEDIUM
IL04074,S0230,INV1316,Fosun RZ Capital,,Series C,2018-09-07,,,lead,,,,,SRC03053,MEDIUM
IL04075,S0230,INV1317,Sistema Asia Capital,,Series C,2019-11-17,,,lead,,,,,SRC03053,MEDIUM
IL04076,S0230,INV1315,Ventureast,,Series C,2019-11-17,,,lead,,,,,SRC03053,MEDIUM
IL04077,S0230,INV1316,Fosun RZ Capital,,Series C,2019-11-17,,,lead,,,,,SRC03053,MEDIUM
IL04078,S0230,INV1318,Vertex Holdings,,Series C,2019-11-17,,,lead,,,,,SRC03053,MEDIUM
IL04079,S0230,INV0381,Innoven Capital,,Series D,2022-04-22,,,lead,,,,,SRC03053,MEDIUM
IL04080,S0230,INV1319,Vertex Growth,,Series E,2022-06-01,,,lead,,,,,SRC03053,MEDIUM
IL04081,S0230,INV1314,Endiya Partners,,Series E,2022-06-01,,,lead,,,,,SRC03053,MEDIUM
IL04082,S0230,INV0413,Trifecta Capital,,Series E,2022-06-01,,,lead,,,,,SRC03053,MEDIUM
IL04083,S0230,INV1320,Sachin Tendulkar,,Angel,2024-12-18,,,lead,,,,,SRC03053,MEDIUM
IL04084,S0230,INV0895,Public,,IPO,2026-04-30,,,lead,,,,,SRC03055,HIGH
IL04085,S0231,INV1321,IDG Ventures India,,Series A,2011,,,lead,,,,,SRC03061,MEDIUM
IL04086,S0231,INV1322,Unilazer Ventures,,Series B,2012,,,lead,,,,,SRC03061,MEDIUM
IL04087,S0231,INV0013,Premji Invest,,Series C,2015,,,lead,,,,,SRC03061,MEDIUM
IL04088,S0231,INV1321,IDG Ventures India,,Series C,2015,,,lead,,,,,SRC03061,MEDIUM
IL04089,S0231,INV1323,International Finance Corporation,,Series D,2016,,,lead,,,,,SRC03061,MEDIUM
IL04090,S0231,INV0225,Steadview Capital,,Series E,2017,,,lead,,,,,SRC03061,MEDIUM
IL04091,S0231,INV0013,Premji Invest,,Series E,2017,,,lead,,,,,SRC03061,MEDIUM
IL04092,S0231,INV0007,SoftBank Vision Fund,,Series F,2018,,,lead,,,,,SRC03061,MEDIUM
IL04093,S0231,INV0001,Kedaara Capital,,Series G,2019,,,lead,,,,,SRC03061,MEDIUM
IL04094,S0231,INV0066,Alpha Wave Global,,Series H,2021,,,lead,,,,,SRC03061,MEDIUM
IL04095,S0231,INV0127,Temasek,,Series H,2021,,,lead,,,,,SRC03061,MEDIUM
IL04096,S0231,INV0066,Alpha Wave Global,,Series I,2023-07-21,,,lead,,,,,SRC03061,MEDIUM
IL04097,S0231,INV0127,Temasek,,Series I,2023-07-21,,,lead,,,,,SRC03061,MEDIUM
IL04098,S0231,INV0093,Fidelity,,Series I,2023-07-21,,,lead,,,,,SRC03061,MEDIUM
IL04099,S0231,INV0895,Public,,IPO,2025-07-29,,,lead,,,,,SRC03063,HIGH
IL04100,S0232,INV1324,Acies Ventures,,Seed,2025-03-10,,,lead,,,,,SRC03071,HIGH
IL04101,S0232,INV1325,PointOne Capital,,Seed,2025-03-10,,,lead,,,,,SRC03071,HIGH
IL04102,S0232,INV1324,Acies Ventures,,Seed,2025-03-10,,,lead,,,,,SRC03070,MEDIUM
IL04103,S0232,INV1325,PointOne Capital,,Seed,2025-03-10,,,lead,,,,,SRC03070,MEDIUM
IL04104,S0232,INV1326,Other Angels,,Seed,2025-03-10,,,lead,,,,,SRC03070,MEDIUM
IL04105,S0233,INV1283,Inflection Point Ventures,,Seed,2021-03-22,,,lead,,,,,SRC03080,MEDIUM
IL04106,S0233,INV1327,Keiretsu Forum,,Seed,2021-03-22,,,lead,,,,,SRC03080,MEDIUM
IL04107,S0233,INV1283,Inflection Point Ventures,,Seed,2023-09-18,,,lead,,,,,SRC03080,MEDIUM
IL04108,S0233,INV1328,CanBank Venture Capital Fund,,Pre-Series A,2024-10-21,,,lead,,,,,SRC03081,HIGH
IL04109,S0233,INV1085,Unicorn India Ventures,,Pre-Series A,2024-10-21,,,lead,,,,,SRC03081,HIGH
IL04110,S0233,INV1085,Unicorn India Ventures,,Series A,2026-06-11,,,lead,,,,,SRC00388,HIGH
IL04111,S0233,INV1329,IA Growth Opportunities Fund,,Series A,2026-06-11,,,lead,,,,,SRC00388,HIGH
IL04112,S0233,INV1330,Brew Opportunities Fund,,Series A,2026-06-11,,,lead,,,,,SRC00388,HIGH
IL04113,S0233,INV1331,Finvolve Ventures,,Series A,2026-06-11,,,lead,,,,,SRC00388,HIGH
IL04114,S0233,INV1332,FirstPort Capital,,Series A,2026-06-11,,,lead,,,,,SRC00388,HIGH
IL04115,S0233,INV1333,Maithan Family Office,,Series A,2026-06-11,,,lead,,,,,SRC00388,HIGH
IL04116,S0234,INV0046,Lightspeed,,Series D,2024-09-24,,,lead,65.0,,,,SRC03084,HIGH
IL04117,S0234,INV0060,360 ONE Asset,,Series D,2024-09-24,,,lead,65.0,,,,SRC03084,HIGH
IL04118,S0234,INV1334,Merck Global Health Innovation Fund,,Series D,2024-09-24,,,,65.0,,,,SRC03084,HIGH
IL04119,S0234,INV0145,Kae Capital,,Series D,2024-09-24,,,,65.0,,,,SRC03084,HIGH
IL04120,S0234,INV1335,Novo Nordisk,,Series D,2024-09-24,,,,65.0,,,,SRC03084,HIGH
IL04121,S0234,INV0046,Lightspeed,,Series D,2024-09-24,,,lead,65.0,,,,SRC03084,HIGH
IL04122,S0234,INV0060,360 ONE Asset,,Series D,2024-09-24,,,lead,65.0,,,,SRC03084,HIGH
IL04123,S0234,INV0046,Lightspeed,VC,,,2024-09-24,['Series D'],True,,,,,SRC03084,HIGH
IL04124,S0234,INV0060,360 ONE Asset,asset manager,,,2024-09-24,['Series D'],True,,,,,SRC03084,HIGH
IL04125,S0235,INV1336,OeEB,,Credit line / project financing,2026-09,,,lead,31.5,,,,SRC03087,HIGH
IL04126,S0235,INV1336,OeEB,,Credit line / project financing,2026-09,,,lead,31.5,,,,SRC03087,HIGH
IL04127,S0235,INV1336,OeEB,development bank,,,2026-03,['Credit line / project financing'],True,,$31.5M / EUR27M loan,,,SRC03087,HIGH
IL04128,S0235,INV1337,Moon Beverage Limited,JV shareholder,,,2024,,,,,,,SRC03089,MEDIUM
IL04129,S0235,INV1338,Jainarain Fabtech,JV shareholder,,,2024,,,,,,,SRC03089,MEDIUM
IL04130,S0236,INV0652,Angel investors,,Seed,2025-08-05,,,lead,1.0,,,,SRC03092,HIGH
IL04131,S0236,INV1339,family office,,Seed,2025-08-05,,,,1.0,,,,SRC03092,HIGH
IL04132,S0236,INV0652,Angel investors,,Seed,2025-08-05,,,lead,1.0,,,,SRC03092,HIGH
IL04133,S0236,INV0652,Angel investors,angels,,,2025-08-05,['Seed'],,,,,,SRC03092,HIGH
IL04134,S0236,INV1339,Family office,family office,,,2025-08-05,['Seed'],,,,,,SRC03094,LOW
IL04135,S0237,INV1340,Five Sigma,,Pre-Series B,2025-12-10,,,lead,7.0,,,,SRC03097,HIGH
IL04136,S0237,INV0125,Blume Ventures,,Pre-Series B,2025-12-10,,,,7.0,,,,SRC03097,HIGH
IL04137,S0237,INV1341,Morphosis,,Pre-Series B,2025-12-10,,,,7.0,,,,SRC03097,HIGH
IL04138,S0237,INV1342,Alicorn,,Pre-Series B,2025-12-10,,,,7.0,,,,SRC03097,HIGH
IL04139,S0237,INV1340,Five Sigma,,Pre-Series B,2025-12-10,,,lead,7.0,,,,SRC03097,HIGH
IL04140,S0237,INV0125,Blume Ventures,,Series A / debt mix,2022-12-07,,,lead,22.5,,,,SRC03099,MEDIUM
IL04141,S0237,INV0125,Blume Ventures,,Series A / debt mix,2022-12-07,,,lead,22.5,,,,SRC03099,MEDIUM
IL04142,S0237,INV1340,Five Sigma,VC,,,2025-12-10,['Pre-Series B'],True,,$7M,,,SRC03097,HIGH
IL04143,S0237,INV0125,Blume Ventures,VC,,,2022-12-07,"['Series A / debt mix', 'Pre-Series B']",,,,,,SRC03097,HIGH
IL04144,S0237,INV1341,Morphosis,VC,,,2025-12-10,['Pre-Series B'],,,,,,SRC03097,HIGH
IL04145,S0237,INV1342,Alicorn,VC,,,2025-12-10,['Pre-Series B'],,,,,,SRC03097,HIGH
IL04146,S0238,INV1343,Just Climate,,Series E / equity,2025-11-20,,,lead,30.0,,,,SRC03101,HIGH
IL04147,S0238,INV1343,Just Climate,,Series E / equity,2025-11-20,,,lead,30.0,,,,SRC03101,HIGH
IL04148,S0238,INV0006,Existing investors,,Equity funding,2025-04-09,,,lead,57.65,,,,SRC03104,MEDIUM
IL04149,S0238,INV0006,Existing investors,,Equity funding,2025-04-09,,,lead,57.65,,,,SRC03104,MEDIUM
IL04150,S0238,INV1344,Aavishkaar Capital,,Seed,2013-04-04,,,lead,0.734,,,,SRC03122,MEDIUM
IL04151,S0238,INV1345,Kunal Bahl,,Seed,2013-04-04,,,,0.734,,,,SRC03122,MEDIUM
IL04152,S0238,INV1346,Rohit Kumar Bansal,,Seed,2013-04-04,,,,0.734,,,,SRC03122,MEDIUM
IL04153,S0238,INV1344,Aavishkaar Capital,,Seed,2013-04-04,,,lead,0.734,,,,SRC03122,MEDIUM
IL04154,S0238,INV1344,Aavishkaar Capital,,Seed,2014-11-29,,,lead,0.645,,,,SRC03122,MEDIUM
IL04155,S0238,INV1344,Aavishkaar Capital,,Seed,2014-11-29,,,lead,0.645,,,,SRC03122,MEDIUM
IL04156,S0238,INV0171,Chiratae Ventures,,Series A,2015-06-15,,,lead,4.0,,,,SRC03122,MEDIUM
IL04157,S0238,INV1344,Aavishkaar Capital,,Series A,2015-06-15,,,lead,4.0,,,,SRC03122,MEDIUM
IL04158,S0238,INV0171,Chiratae Ventures,,Series A,2015-06-15,,,lead,4.0,,,,SRC03122,MEDIUM
IL04159,S0238,INV1344,Aavishkaar Capital,,Series A,2015-06-15,,,lead,4.0,,,,SRC03122,MEDIUM
IL04160,S0238,INV0003,Accel,,Series B,2017-03-07,,,lead,10.0,,,,SRC03123,MEDIUM
IL04161,S0238,INV0171,Chiratae Ventures,,Series B,2017-03-07,,,,10.0,,,,SRC03123,MEDIUM
IL04162,S0238,INV1344,Aavishkaar Capital,,Series B,2017-03-07,,,,10.0,,,,SRC03123,MEDIUM
IL04163,S0238,INV0003,Accel,,Series B,2017-03-07,,,lead,10.0,,,,SRC03123,MEDIUM
IL04164,S0238,INV0709,Bertelsmann India Investments,,Series C,2019-03-07,,,lead,27.0,,,,SRC03124,MEDIUM
IL04165,S0238,INV0003,Accel,,Series C,2019-03-07,,,,27.0,,,,SRC03124,MEDIUM
IL04166,S0238,INV0171,Chiratae Ventures,,Series C,2019-03-07,,,,27.0,,,,SRC03124,MEDIUM
IL04167,S0238,INV1344,Aavishkaar Capital,,Series C,2019-03-07,,,,27.0,,,,SRC03124,MEDIUM
IL04168,S0238,INV1347,Rabo Frontier Ventures,,Series C,2019-03-07,,,,27.0,,,,SRC03124,MEDIUM
IL04169,S0238,INV0709,Bertelsmann India Investments,,Series C,2019-03-07,,,lead,27.0,,,,SRC03124,MEDIUM
IL04170,S0238,INV0230,Evolvence,,Series D,2021-12-07,,,lead,70.0,,,,SRC03116,HIGH
IL04171,S0238,INV0181,Schroders Capital,,Series D,2021-12-07,,,lead,70.0,,,,SRC03116,HIGH
IL04172,S0238,INV1348,Hero Enterprise,,Series D,2021-12-07,,,lead,70.0,,,,SRC03116,HIGH
IL04173,S0238,INV1349,CDC Group,,Series D,2021-12-07,,,lead,70.0,,,,SRC03116,HIGH
IL04174,S0238,INV1344,Aavishkaar Capital,,Series D,2021-12-07,,,,70.0,,,,SRC03116,HIGH
IL04175,S0238,INV0003,Accel,,Series D,2021-12-07,,,,70.0,,,,SRC03116,HIGH
IL04176,S0238,INV0740,Bertelsmann,,Series D,2021-12-07,,,,70.0,,,,SRC03116,HIGH
IL04177,S0238,INV0171,Chiratae Ventures,,Series D,2021-12-07,,,,70.0,,,,SRC03116,HIGH
IL04178,S0238,INV1347,Rabo Frontier Ventures,,Series D,2021-12-07,,,,70.0,,,,SRC03116,HIGH
IL04179,S0238,INV0230,Evolvence,,Series D,2021-12-07,,,lead,70.0,,,,SRC03116,HIGH
IL04180,S0238,INV0181,Schroders Capital,,Series D,2021-12-07,,,lead,70.0,,,,SRC03116,HIGH
IL04181,S0238,INV1348,Hero Enterprise,,Series D,2021-12-07,,,lead,70.0,,,,SRC03116,HIGH
IL04182,S0238,INV1349,CDC Group,,Series D,2021-12-07,,,lead,70.0,,,,SRC03116,HIGH
IL04183,S0238,INV0181,Schroders Capital,,Series E,2022-05-13,,,lead,40.0,,,,SRC03117,HIGH
IL04184,S0238,INV0003,Accel,,Series E,2022-05-13,,,,40.0,,,,SRC03117,HIGH
IL04185,S0238,INV0171,Chiratae Ventures,,Series E,2022-05-13,,,,40.0,,,,SRC03117,HIGH
IL04186,S0238,INV0230,Evolvence,,Series E,2022-05-13,,,,40.0,,,,SRC03117,HIGH
IL04187,S0238,INV1344,Aavishkaar Capital,,Series E,2022-05-13,,,,40.0,,,,SRC03117,HIGH
IL04188,S0238,INV0709,Bertelsmann India Investments,,Series E,2022-05-13,,,,40.0,,,,SRC03117,HIGH
IL04189,S0238,INV1348,Hero Enterprise,,Series E,2022-05-13,,,,40.0,,,,SRC03117,HIGH
IL04190,S0238,INV1347,Rabo Frontier Ventures,,Series E,2022-05-13,,,,40.0,,,,SRC03117,HIGH
IL04191,S0238,INV1350,British International Investments,,Series E,2022-05-13,,,,40.0,,,,SRC03117,HIGH
IL04192,S0238,INV0218,IFC,,Series E,2022-05-13,,,,40.0,,,,SRC03117,HIGH
IL04193,S0238,INV0181,Schroders Capital,,Series E,2022-05-13,,,lead,40.0,,,,SRC03117,HIGH
IL04194,S0238,INV1351,Aavishkaar India,,Series E2,2023-02-01,,,,,,,,SRC03112,MEDIUM
