investor_id,name,type,geography,companies_backed,total_rounds,lead_rounds,first_investment,startup_ids,source_id,notes
INV1341,Morphosis,,,1,0,0,,S0237,SRC03097,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1342,Alicorn,,,1,0,0,,S0237,SRC03097,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1343,Just Climate,,,1,0,1,,S0238,SRC03101,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1344,Aavishkaar Capital,,,2,0,0,,S0238;S0308,SRC03122,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV1345,Kunal Bahl,,,1,0,0,,S0238,SRC03122,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1346,Rohit Kumar Bansal,,,1,0,0,,S0238,SRC03122,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1347,Rabo Frontier Ventures,,,1,0,0,,S0238,SRC03124,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1348,Hero Enterprise,,,1,0,0,,S0238,SRC03116,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1349,CDC Group,,,1,0,0,,S0238,SRC03116,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1350,British International Investments,,,1,0,0,,S0238,SRC03117,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1351,Aavishkaar India,,,1,0,0,,S0238,SRC03112,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1352,Hero Corp,,,1,0,0,,S0238,SRC03112,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1353,Hero Enterprises,,,1,0,0,,S0238,SRC03108,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1354,Incubate Fund Asia,,,1,0,1,,S0240,SRC03145,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1355,LGT Lightstone Aspada,,,1,0,0,,S0241,SRC03157,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1356,Quona Capital,,,1,0,0,,S0241,SRC03157,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1357,Asia Impact SA,,,1,0,0,,S0241,SRC03157,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1358,Lightrock India,,,2,0,0,,S0241;S0255,SRC03157,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV1359,Blue Earth Capital,,,1,0,0,,S0241,SRC03158,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1360,Asia Impact,,,1,0,0,,S0241,SRC03158,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1361,US International Development Finance Corporation,,,1,0,0,,S0241,SRC03161,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1362,GuarantCo,,,1,0,0,,S0241,SRC03162,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1363,Swedfund,,,1,0,0,,S0241,SRC03156,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1364,Proparco,,,1,0,0,,S0241,SRC03156,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1365,GEF South Asia Growth,,,1,0,0,,S0241,SRC03155,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1366,Zeropearl VC,,,1,0,0,,S0246,SRC03183,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1367,startup founders and operators,,,1,0,0,,S0246,SRC03183,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1368,AJVC,,,1,0,0,,S0247,SRC03195,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1369,India Accelerator,,,2,0,0,,S0248;S0289,SRC03198,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV1370,multistage VC arm,,,1,0,0,,S0248,SRC03198,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1371,NSRCEL Women Startup Program,,,1,0,0,,S0248,SRC03206,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1372,NSRCEL Women Startup Program (IIM Bangalore),,,1,0,0,,S0248,SRC03206,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1373,Kotak Alternate Asset Managers (Kotak Alts),,,1,0,0,,S0251,SRC03214,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1374,Hero Enterprise Partner Ventures,,,1,0,0,,S0252,SRC03217,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1375,Colossa WomenFirst Fund,,,1,0,0,,S0252,SRC03217,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1376,Navam Venture,,,1,0,0,,S0252,SRC03217,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1377,Prime Venture Partners,,,1,0,0,,S0255,SRC03229,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1378,Social Capital,,,1,0,0,,S0255,SRC03229,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1379,JSCapital,,,1,0,0,,S0255,SRC03229,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1380,Horizons Ventures,,,1,0,0,,S0255,SRC03229,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1381,Spring Marketing Capital,,,1,0,0,,S0255,SRC03241,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1382,Promus Ventures,,,1,0,1,,S0256,SRC03259,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1383,xto10X,,,1,0,0,,S0256,SRC03259,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1384,Force Ventures,,,1,0,0,,S0256,SRC03259,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1385,Luckbox Ventures,,,1,0,0,,S0256,SRC03259,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1386,IndigoEdge Advisors,,,1,0,0,,S0256,SRC03259,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1387,TransUnion,,,1,0,1,,S0256,SRC03260,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1388,IN-SPACe,,,1,0,1,,S0256,SRC03257,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1389,ICICI Bank,,,1,0,0,,S0256,SRC03260,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1390,Kotak Mahindra Bank,,,1,0,0,,S0256,SRC03260,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1391,Luxor Capital,,,1,0,0,,S0258,SRC03284,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1392,Sumeru Ventures,,,1,0,0,,S0258,SRC03284,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1393,Sofina Group,,,1,0,0,,S0258,SRC03284,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1394,Siguler Guff,,,1,0,0,,S0258,SRC03293,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1395,Carlyle Group,,,1,0,0,,S0258,SRC03293,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1396,Falcon Edge Capital via Alpha Wave Ventures,VC,UNKNOWN,1,0,0,,S0258,SRC03293,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1397,ByteDance,,,1,0,0,,S0258,SRC03301,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1398,Lupa Systems,,,1,0,0,,S0258,SRC03301,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1399,Alpha Wave Investors,,,1,0,0,,S0258,SRC03301,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1400,Sequoia Capital India (Peak XV),VC,"Bengaluru, India",1,0,0,,S0258,SRC03301,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1401,Chimera VC,,,2,0,0,,S0260;S0263,SRC03311,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV1402,MIXI Global Investments,,,1,0,0,,S0260,SRC03311,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1403,Artha Venture Fund,,,1,0,0,,S0261,SRC03313,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1404,All In Capital,,,1,0,0,,S0262,SRC03316,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1405,Suashish Group,,,1,0,0,,S0262,SRC03316,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1406,Rohto Pharmaceutical,,,1,0,0,,S0264,SRC03324,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1407,Left Lane Capital,,,1,0,1,,S0265,SRC03326,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1408,Hillhouse Capital,,,1,0,0,,S0266,SRC03331,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1409,Google Capital,CVC-corporate,"Mountain View, CA, USA",1,0,0,,S0266,SRC03331,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1410,Skegen,,,1,0,1,,S0267,SRC03333,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1411,IDBI Capital Markets,,,1,0,0,,S0267,SRC03333,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1412,ONGC,,,1,0,0,,S0267,SRC03333,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1413,IDBI Capital Markets & Securities,,,1,0,0,,S0267,SRC03333,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1414,Northpoint Capital,,,1,0,1,,S0268,SRC03336,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1415,Cisco,,,1,0,1,,S0269,SRC03339,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1416,Webel,,,1,0,0,,S0269,SRC03339,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1417,Next Ventures,,,1,0,0,,S0269,SRC03339,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1418,Florintree,,,1,0,0,,S0269,SRC03341,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1419,Nomura,,,1,0,1,,S0270,SRC03343,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1420,GGV,,,1,0,0,,S0271,SRC03345,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1421,Peak XV (formerly Sequoia),VC,"Bengaluru, India",1,0,1,,S0271,SRC03345,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1422,Rainmatter Capital Fund,,,1,0,1,,S0272,SRC03348,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1423,N. S. Raghavan Centre for Entrepreneurial Learning,,,1,0,0,,S0272,SRC03348,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1424,50 angel investors,,,1,0,0,,S0272,SRC03348,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1425,Zerodha (Rainmatter),,,1,0,0,,S0272,SRC03351,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1426,USV Pharma,,,1,0,1,,S0273,SRC03353,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1427,Hindustan Unilever (exited),,,1,0,0,,S0273,SRC03353,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1428,Fireside Ventures (exited),VC,"Bengaluru, India",1,0,0,,S0273,SRC03353,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1429,Hindustan Unilever,,,1,0,0,,S0273,SRC03355,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1430,Lachy Groom (lead),,,1,0,0,,S0274,SRC03358,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1431,Alkemi Growth Capital (lead),,,1,0,0,,S0275,SRC03361,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1432,SVLL,,,1,0,0,,S0275,SRC03361,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1433,InCred PE Fund,,,1,0,0,,S0277,SRC03367,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1434,Florintree Advisors,,,1,0,0,,S0278,SRC03371,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1435,Mumbai Angels,,,1,0,0,,S0278,SRC03385,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1436,Artiman Ventures,,,1,0,0,,S0278,SRC03385,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1437,WRV Capital,,,1,0,0,,S0278,SRC03386,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1438,Edelweiss Private Equity,,,1,0,0,,S0278,SRC03386,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1439,iDEX,,,1,0,0,,S0278,SRC03381,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1440,HBL Power Systems,,,1,0,0,,S0278,SRC03381,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1441,Navam Capital (lead),,,1,0,0,,S0279,SRC03402,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1442,Magna International (lead),,,1,0,0,,S0280,SRC03405,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1443,public markets (fresh issue),,,1,0,0,,S0283,SRC03413,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1444,Ashish Gupta,Angel Investor,India,1,0,0,,S0283,SRC03431,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1445,Aravali Investment Holdings,PE (WestBridge affiliate),India,1,0,0,,S0283,SRC03423,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1446,HirePro,,,1,0,0,,S0283,SRC03431,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1447,Careernet,,,1,0,0,,S0283,SRC03431,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1448,"anchor investors: Aditya Birla Sun Life MF, Motilal Oswal, WhiteOak Capital, Invesco India, Bandhan MF, Edelweiss MF, BNP Paribas, Citigroup, Societe Generale, Groww MF, Max Life Insurance",,,1,0,0,,S0283,SRC03422,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1449,promoters Rishi Das and Meghna Agarwal,,,1,0,0,,S0283,SRC03422,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1450,"Anchor investors: Tata Mutual Fund, Baroda BNP Paribas Mutual Fund, Trust Mutual Fund",,,1,0,0,,S0284,SRC03437,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1451,Keppel,,,1,0,0,,S0284,SRC03439,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1452,Ananta Capital Ventures,,,1,0,0,,S0284,SRC03439,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1453,Plutus Capital,,,1,0,0,,S0284,SRC03439,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1454,Dhawan Family Trust,,,1,0,0,,S0284,SRC03439,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1455,Kili Ventures,,,1,0,0,,S0284,SRC03439,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV1456,Keppel Land,,,1,0,0,,S0284,SRC03438,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
