founder_id,person_id,startup_id,name,role_title,founder_type,active,previous_company_first,city,sector,founder_sequence,source_id,confidence,notes
FDR0734,P1127,S0305,Vijay Ponukumati,CTO,,True,,Pleasanton,AI / healthtech (pharmacovigilance),1,SRC03557,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0735,P1128,S0305,Mohan Konyala,CPO,,True,,Pleasanton,AI / healthtech (pharmacovigilance),1,SRC03557,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0736,P1129,S0305,Ashutosh Bordekar,CFO,,True,,Pleasanton,AI / healthtech (pharmacovigilance),1,SRC03557,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0737,P1131,S0306,Saurabh Agarwal,Founder & CEO,,,,Surat,agritech (crop protection / protected cultivation),1,SRC03564,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0738,P1132,S0306,Akshay Agarwal,Co-founder,,,,Surat,agritech (crop protection / protected cultivation),1,SRC03565,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0739,P1133,S0307,Shashwath T.R.,Co-founder and CEO,,True,,Chennai,semiconductors,1,SRC03569,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0740,P1134,S0307,Sharan Srinivas J.,Co-founder and CTO,,True,,Chennai,semiconductors,1,SRC03569,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0741,P1135,S0309,Navneet Singh,Founder & CEO,,,,Bengaluru,spacetech,1,SRC03583,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0742,P1136,S0309,Kiran V. Sharma,Chief Strategy Officer,,,,Bengaluru,spacetech,1,SRC02584,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0743,P1137,S0310,Vikram Chopra,CEO,founder,True,,Gurugram,auto marketplace | used cars,1,SRC03592,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0744,P1138,S0310,Mehul Agarwal,Co-founder,co-founder,False,,Gurugram,auto marketplace | used cars,1,SRC03610,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0745,P1144,S0312,Kushagra Srivastava,Founder & CEO,,,,Delhi NCR,cleantech (emission control),1,SRC03629,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0746,P1145,S0313,Sanjay Srikanth Nekkanti,Co-founder & CEO,,,,Hyderabad,spacetech infra,1,SRC03630,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0747,P1146,S0313,Krishna Teja Penamakuru,Co-founder,,,,Hyderabad,spacetech infra,1,SRC03631,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0748,P1147,S0314,Ajay Upadhyaya,Co-founder,co-founder,,,Delhi NCR,fuel-tech,1,SRC03634,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0749,P1148,S0316,Kunal Popat,Co-founder,co-founder,,,Ahmedabad,d2c baby products,1,SRC03645,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0750,P1149,S0316,Kunal Chimanlal Popat,Founder & CEO,founder,True,,Ahmedabad,d2c baby products,1,SRC03650,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0751,P1150,S0316,Kinjal Kunal Popat,Co-founder & COO,co-founder,True,,Ahmedabad,d2c baby products,1,SRC03651,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0752,P1151,S0316,Rajnikant Kishorkumar Shah,Director,director,True,,Ahmedabad,d2c baby products,1,SRC03647,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0753,P1152,S0316,Sumit Sinha,Nominee Director,director,True,,Ahmedabad,d2c baby products,1,SRC03647,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0754,P1153,S0320,Radhika Patil,Co-founder,co-founder,,,Bengaluru,d2c / baby tech,1,SRC03673,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0755,P1154,S0320,Bharath Patil,Co-founder and CTO,,True,,Bengaluru,d2c / baby tech,1,SRC03685,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0756,P1156,S0322,Ankit Agrawal,Founder & CEO,,True,,Gurugram,insurtech,1,SRC03709,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0757,P1157,S0322,Ish Babbar,Co-Founder & CTO,,True,,Gurugram,insurtech,1,SRC03703,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0758,P0085,S0325,Gaurav Kumar,Founder and CEO,founder,True,,Chennai,fintech/debt marketplace,1,SRC03729,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0759,P1164,S0326,Prashant Jalan,Founder,founder,True,,Bengaluru,AI,1,SRC03733,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0760,P0564,S0328,Unknown,Founder(s),founder,True,,Hyderabad,logistics last-mile,1,SRC03739,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0761,P0564,S0330,Unknown,Founder(s),founder,True,,Kolkata,fintech/lending,1,SRC03744,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0762,P0564,S0331,Unknown,Founder(s),founder,True,,Kolkata,fintech/market analytics,1,SRC03746,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0763,P0564,S0332,Unknown,Founder(s),founder,True,,Kochi,robotics marine,1,SRC03750,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0764,P1165,S0333,Athil Krishna,Founder/CEO,founder,True,,Kochi,robotics humanoid,1,SRC03754,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0765,P1166,S0343,Krishna Veer Singh,Founder,founder,,,Gurugram,mental health / healthtech,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0766,P1167,S0343,Tarun Gupta,Co-Founder,co-founder,,,Gurugram,mental health / healthtech,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0767,P1168,S0345,Prateek Agarwal,Founder,founder,,,Bengaluru,AI fashion / e-commerce,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0768,P1169,S0345,Harshit Madan,Co-founder,co-founder,,,Bengaluru,AI fashion / e-commerce,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0769,P1170,S0345,Pavan Patil,Co-founder,co-founder,,,Bengaluru,AI fashion / e-commerce,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0770,P1171,S0354,Priy Ranjan,CEO,founder,,,Bengaluru,fintech / checkout,1,SRC03849,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0771,P1172,S0354,Ankit Bansal,CTO,co-founder,,,Bengaluru,fintech / checkout,1,SRC03845,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0772,P1173,S0354,Ishan Rakshit,co-founder,co-founder,,,Bengaluru,fintech / checkout,1,SRC03850,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0773,P1174,S0354,Prafful Goyal,co-founder,co-founder,,,Bengaluru,fintech / checkout,1,SRC03845,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0774,P1175,S0355,Sudarshan Kamath,CEO / Co-founder,founder,,,San Francisco,ai/voice,1,SRC03856,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0775,P1176,S0355,Akshat Mandloi,Co-founder,co-founder,,,San Francisco,ai/voice,1,SRC03857,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0776,P1177,S0356,Vrinda Kapoor,CEO / Founder,founder,,,Delhi,defence tech,1,SRC03859,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0777,P1178,S0356,Vinayak Dalmia,Co-founder,co-founder,,,Delhi,defence tech,1,SRC03861,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0778,P1179,S0357,Chirag Gupta,Founder & CEO,founder,,,Mumbai,d2c foods,1,SRC03868,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0779,P1180,S0357,Ankur Gupta,Co-founder,co-founder,,,Mumbai,d2c foods,1,SRC03869,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0780,P1181,S0359,Vikas Taneja,Founder & Director,founder,,,Bengaluru,gaming rmg,1,SRC03875,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0781,P1182,S0359,Prithvi Raj Singh,Founder & Director,founder,,,Bengaluru,gaming rmg,1,SRC03875,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0782,P1183,S0359,Deepak Singh,Founder,founder,,,Bengaluru,gaming rmg,1,SRC03880,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0783,P1184,S0361,Deepak Gullapalli,Founder & Chairman,founder,,,Hyderabad,gaming rmg (a23),1,SRC03887,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0784,P1185,S0361,Siddharth Sharma,CEO,executive,,,Hyderabad,gaming rmg (a23),1,SRC03889,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0785,P0241,S0363,Vidit Aatrey,Founder & CEO (Meesho),founder,,,Bengaluru,b2b commerce,1,SRC03904,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0786,P0564,S0363,unknown,KiranaClub founder,founder,,,Bengaluru,b2b commerce,1,SRC03899,LOW,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0787,P1186,S0365,Navkiran Singh,Founder & CEO,founder,,,Kolkata,online gaming / RMG,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0788,P1187,S0365,Varun Ganjoo,Co-Founder,co-founder,,,Kolkata,online gaming / RMG,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0789,P1188,S0365,Puneet Singh,Co-Founder,co-founder,,,Kolkata,online gaming / RMG,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0790,P1189,S0366,Harsh Prateek,Founder,founder,,,Bengaluru,quick home services,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0791,P1190,S0366,Mayank Sahu,Co-founder,co-founder,,,Bengaluru,quick home services,1,,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0792,P1191,S0367,"{'v': 'Dilsher Singh Malhi', 'conf': 0.9, 'src': 'ET Now'}","{'v': 'Co-founder', 'conf': 0.9}","{'v': 'founder', 'conf': 0.9}","{'v': True, 'conf': 0.7, 'src': 'inferred'}",,Bengaluru,gaming rmg,1,SRC03930,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0793,P1191,S0367,Dilsher Singh Malhi,Co-founder and CEO,,True,,Bengaluru,gaming rmg,1,SRC03930,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0794,P1192,S0367,Siddhant Saurabh,Co-founder,,True,,Bengaluru,gaming rmg,1,SRC03935,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0795,P1196,S0368,Akshar Vastarpara,Founder & CEO,,,,Surat,High Tech / Edge Computing,1,SRC03947,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
